game_id,season,time,home_scored,home_conceded,home_win,home_percentage,home_id,away_scored,away_conceded,away_win,away_percentage,away_id
2011020104,20112012,2011-10-22 23:00:00+00:00,35,31,6,100.0,14,31,23,8,92.0,7
2011020105,20112012,2011-10-22 23:30:00+00:00,21,25,4,92.85714285714286,13,26,36,2,90.625,2
2011020106,20112012,2011-10-23 00:30:00+00:00,32,27,5,83.33333333333334,16,31,28,6,89.47368421052632,21
2011020107,20112012,2011-10-23 02:00:00+00:00,19,24,3,100.0,22,19,26,3,92.5925925925926,3
2011020108,20112012,2011-10-23 02:30:00+00:00,32,29,5,100.0,26,25,34,5,95.83333333333334,25
2011020109,20112012,2011-10-24 00:00:00+00:00,28,24,6,85.71428571428571,24,27,29,4,87.87878787878788,27
2011020110,20112012,2011-10-24 23:00:00+00:00,29,37,3,92.3076923076923,4,29,31,6,86.66666666666667,10
2011020111,20112012,2011-10-24 23:30:00+00:00,24,32,3,93.54838709677419,8,20,33,2,97.5609756097561,13
2011020112,20112012,2011-10-25 00:30:00+00:00,8,9,2,88.23529411764706,52,17,22,3,96.42857142857143,3
2011020113,20112012,2011-10-25 23:30:00+00:00,29,21,7,82.6086956521739,7,28,33,3,92.3076923076923,14
2011020114,20112012,2011-10-25 23:00:00+00:00,28,24,5,92.85714285714286,2,31,25,7,100.0,5
2011020115,20112012,2011-10-25 23:00:00+00:00,26,29,5,92.85714285714286,12,27,34,3,94.11764705882352,9
2011020116,20112012,2011-10-25 23:00:00+00:00,20,36,1,96.7741935483871,29,23,28,5,90.32258064516128,17
2011020117,20112012,2011-10-26 00:00:00+00:00,30,32,4,94.28571428571428,18,27,32,4,95.0,28
2011020118,20112012,2011-10-26 00:30:00+00:00,35,30,5,93.54838709677419,16,30,30,5,94.28571428571428,24
2011020119,20112012,2011-10-26 01:30:00+00:00,20,21,4,94.5945945945946,22,23,36,4,86.36363636363636,23
2011020121,20112012,2011-10-26 02:30:00+00:00,29,28,5,86.95652173913044,26,16,27,3,100.0,1
2011020122,20112012,2011-10-26 23:30:00+00:00,25,32,3,95.45454545454545,8,28,29,5,82.14285714285714,4
2011020123,20112012,2011-10-27 02:00:00+00:00,28,29,3,94.44444444444444,20,33,30,6,91.17647058823529,21
2011020124,20112012,2011-10-27 02:00:00+00:00,26,22,7,90.32258064516128,23,40,32,5,100.0,19
2011020125,20112012,2011-10-27 23:00:00+00:00,32,17,6,94.28571428571428,6,24,18,5,96.66666666666667,8
2011020126,20112012,2011-10-27 23:00:00+00:00,28,23,6,95.34883720930233,7,25,39,2,84.61538461538461,29
2011020127,20112012,2011-10-27 23:00:00+00:00,37,22,7,88.88888888888889,3,28,34,5,93.33333333333333,10
2011020128,20112012,2011-10-27 23:00:00+00:00,33,38,4,64.0,4,7,12,0,83.33333333333334,52
2011020129,20112012,2011-10-27 23:00:00+00:00,25,26,5,89.47368421052632,5,27,38,2,93.75,2
2011020130,20112012,2011-10-27 23:30:00+00:00,30,31,7,88.0,9,22,30,3,89.47368421052632,13
2011020131,20112012,2011-10-28 00:00:00+00:00,25,32,3,90.625,18,29,34,3,81.48148148148148,14
2011020132,20112012,2011-10-28 00:00:00+00:00,24,35,4,81.25,30,28,28,5,92.0,24
2011020133,20112012,2011-10-28 00:30:00+00:00,31,21,7,85.71428571428571,25,22,21,5,90.9090909090909,26
2011020134,20112012,2011-10-28 01:30:00+00:00,21,20,5,97.14285714285714,22,25,24,5,89.47368421052632,15
2011020136,20112012,2011-10-28 23:00:00+00:00,27,29,5,100.0,12,22,21,4,90.9090909090909,16
2011020137,20112012,2011-10-28 23:30:00+00:00,36,24,8,89.65517241379311,17,26,30,4,93.75,28
2011020138,20112012,2011-10-29 01:00:00+00:00,21,36,2,84.21052631578947,21,15,33,1,97.5609756097561,22
2011020139,20112012,2011-10-29 01:00:00+00:00,29,27,4,96.55172413793103,20,40,27,6,88.23529411764706,19
2011020140,20112012,2011-10-29 19:00:00+00:00,32,26,6,90.0,3,28,35,3,85.71428571428571,9
2011020141,20112012,2011-10-29 23:00:00+00:00,30,25,6,91.66666666666666,7,23,30,3,92.3076923076923,13
2011020142,20112012,2011-10-29 23:00:00+00:00,31,31,6,91.8918918918919,10,30,23,7,86.20689655172413,5
2011020143,20112012,2011-10-29 23:00:00+00:00,27,32,3,92.85714285714286,8,23,22,4,88.46153846153845,6
2011020144,20112012,2011-10-29 23:00:00+00:00,24,25,4,90.0,2,26,29,4,94.5945945945946,28
2011020145,20112012,2011-10-29 23:00:00+00:00,36,43,3,96.0,4,30,27,6,85.29411764705883,12
2011020146,20112012,2011-10-29 23:00:00+00:00,36,28,7,100.0,14,16,20,1,96.29629629629629,52
2011020147,20112012,2011-10-30 00:00:00+00:00,26,34,3,100.0,18,29,29,5,89.65517241379311,24
2011020148,20112012,2011-10-30 00:00:00+00:00,25,30,4,100.0,30,20,29,4,95.0,17
2011020149,20112012,2011-10-30 00:00:00+00:00,31,20,7,96.875,25,16,25,3,90.9090909090909,1
2011020150,20112012,2011-10-30 00:30:00+00:00,38,30,6,93.10344827586206,16,24,41,1,89.1891891891892,29
2011020152,20112012,2011-10-30 02:00:00+00:00,19,22,6,87.5,23,26,24,5,83.72093023255815,15
2011020153,20112012,2011-10-30 22:30:00+00:00,24,34,2,95.0,29,25,30,4,85.71428571428571,24
2011020154,20112012,2011-10-30 23:30:00+00:00,31,32,7,92.0,9,32,32,6,90.0,10
2011020155,20112012,2011-10-31 00:00:00+00:00,21,34,2,93.75,21,23,22,5,81.25,26
2011020156,20112012,2011-10-31 00:00:00+00:00,19,16,6,93.33333333333333,22,35,27,5,86.66666666666667,19
2011020157,20112012,2011-10-31 23:00:00+00:00,30,28,5,92.3076923076923,3,26,27,5,83.87096774193549,28
2011020158,20112012,2011-10-31 23:30:00+00:00,24,25,5,90.32258064516128,13,16,21,1,92.85714285714286,52
2011020159,20112012,2011-11-01 00:30:00+00:00,39,29,6,85.71428571428571,16,24,25,6,85.71428571428571,18
2011020160,20112012,2011-11-01 23:00:00+00:00,32,19,5,88.46153846153845,6,29,33,4,87.8048780487805,9
2011020161,20112012,2011-11-01 23:30:00+00:00,33,19,8,73.33333333333333,15,24,29,4,87.5,24
2011020162,20112012,2011-11-01 23:00:00+00:00,27,27,5,93.33333333333333,12,27,37,2,87.09677419354838,14
2011020163,20112012,2011-11-01 23:30:00+00:00,34,26,7,92.5925925925926,17,20,29,3,97.2972972972973,30
2011020164,20112012,2011-11-02 01:30:00+00:00,29,24,5,76.19047619047619,20,23,38,3,96.55172413793103,23
2011020165,20112012,2011-11-02 23:30:00+00:00,31,28,5,88.46153846153845,7,27,29,5,93.54838709677419,4
2011020166,20112012,2011-11-02 23:30:00+00:00,24,24,6,78.26086956521739,1,31,35,5,86.36363636363636,10
2011020167,20112012,2011-11-03 01:30:00+00:00,22,30,3,88.88888888888889,21,28,30,4,97.5,27
2011020168,20112012,2011-11-03 23:00:00+00:00,25,26,4,92.0,2,20,24,2,100.0,52
2011020169,20112012,2011-11-03 23:00:00+00:00,29,27,5,96.42857142857143,3,25,33,3,96.0,24
2011020170,20112012,2011-11-03 23:00:00+00:00,38,40,4,92.3076923076923,4,16,25,3,86.95652173913044,1
2011020171,20112012,2011-11-03 23:00:00+00:00,26,31,3,77.77777777777779,29,32,35,5,97.43589743589743,10
2011020172,20112012,2011-11-03 23:30:00+00:00,23,26,4,93.93939393939394,13,22,21,4,95.34883720930233,16
2011020173,20112012,2011-11-03 23:30:00+00:00,33,24,7,85.71428571428571,17,30,32,5,96.55172413793103,20
2011020174,20112012,2011-11-04 00:00:00+00:00,26,27,5,96.0,30,25,35,4,88.88888888888889,23
2011020176,20112012,2011-11-04 02:30:00+00:00,26,30,4,88.88888888888889,26,17,32,2,100.0,22
2011020177,20112012,2011-11-04 02:30:00+00:00,27,28,5,91.66666666666666,28,29,24,6,91.8918918918919,5
2011020178,20112012,2011-11-04 23:00:00+00:00,27,26,5,84.375,12,28,31,4,96.0,15
2011020179,20112012,2011-11-04 23:30:00+00:00,29,29,4,96.66666666666667,7,30,30,5,95.45454545454545,20
2011020180,20112012,2011-11-04 23:30:00+00:00,32,34,7,92.3076923076923,9,23,18,5,97.05882352941177,8
2011020181,20112012,2011-11-04 23:30:00+00:00,35,25,8,87.5,14,21,20,4,84.375,16
2011020182,20112012,2011-11-05 00:00:00+00:00,30,21,6,93.33333333333333,19,22,38,3,89.28571428571429,23
2011020183,20112012,2011-11-05 00:30:00+00:00,29,21,7,85.0,25,34,30,6,75.86206896551724,21
2011020184,20112012,2011-11-05 23:00:00+00:00,33,28,7,65.0,10,22,24,3,100.0,6
2011020185,20112012,2011-11-05 23:00:00+00:00,31,32,7,93.93939393939394,9,29,25,7,92.5925925925926,7
2011020186,20112012,2011-11-05 23:00:00+00:00,27,26,6,91.30434782608695,1,23,24,3,89.28571428571429,52
2011020187,20112012,2011-11-05 23:00:00+00:00,24,25,4,89.28571428571429,2,30,30,4,88.23529411764706,15
2011020188,20112012,2011-11-05 23:00:00+00:00,30,28,5,89.28571428571429,3,23,16,6,85.71428571428571,8
2011020189,20112012,2011-11-05 23:00:00+00:00,36,42,3,94.28571428571428,4,21,42,0,72.72727272727273,29
2011020190,20112012,2011-11-05 23:00:00+00:00,30,26,6,100.0,17,23,31,3,90.0,24
2011020191,20112012,2011-11-06 00:00:00+00:00,28,22,6,96.7741935483871,30,27,28,4,92.3076923076923,19
2011020193,20112012,2011-11-06 02:30:00+00:00,23,31,3,93.93939393939394,26,29,26,5,92.3076923076923,5
2011020194,20112012,2011-11-06 02:30:00+00:00,30,28,6,88.57142857142857,28,25,25,6,92.10526315789474,18
2011020195,20112012,2011-11-06 18:30:00+00:00,26,27,5,81.48148148148148,12,21,32,4,93.75,25
2011020196,20112012,2011-11-06 22:00:00+00:00,23,26,4,91.8918918918919,13,24,35,2,92.6829268292683,14
2011020197,20112012,2011-11-07 00:00:00+00:00,34,29,6,100.0,3,25,27,3,92.3076923076923,52
2011020198,20112012,2011-11-07 00:00:00+00:00,41,29,7,84.21052631578947,16,23,33,3,95.0,23
2011020199,20112012,2011-11-07 01:00:00+00:00,18,30,2,91.30434782608695,21,27,27,5,96.96969696969697,20
2011020200,20112012,2011-11-08 00:00:00+00:00,29,21,5,92.3076923076923,6,27,38,2,86.11111111111111,2
2011020201,20112012,2011-11-08 03:30:00+00:00,31,31,5,93.54838709677419,28,23,25,4,89.47368421052632,26
2011020202,20112012,2011-11-09 00:00:00+00:00,27,27,4,83.87096774193549,7,25,30,3,86.66666666666667,52
2011020203,20112012,2011-11-09 00:00:00+00:00,28,33,6,82.14285714285714,10,25,30,4,97.43589743589743,13
2011020204,20112012,2011-11-09 00:30:00+00:00,27,26,6,92.5925925925926,1,30,32,5,91.66666666666666,12
2011020205,20112012,2011-11-09 00:00:00+00:00,36,22,8,86.11111111111111,15,24,30,5,93.75,25
2011020206,20112012,2011-11-09 00:30:00+00:00,29,33,3,84.61538461538461,8,19,27,3,96.55172413793103,22
2011020207,20112012,2011-11-09 00:30:00+00:00,31,23,6,92.3076923076923,17,36,32,6,86.20689655172413,21
2011020208,20112012,2011-11-09 01:00:00+00:00,29,22,6,100.0,19,24,23,4,86.95652173913044,16
2011020209,20112012,2011-11-09 02:30:00+00:00,25,27,4,92.0,20,20,26,4,100.0,30
2011020210,20112012,2011-11-09 03:30:00+00:00,24,31,3,90.0,26,25,25,6,86.66666666666667,18
2011020211,20112012,2011-11-10 00:30:00+00:00,28,33,6,84.21052631578947,9,16,21,3,93.54838709677419,3
2011020212,20112012,2011-11-10 00:30:00+00:00,36,27,8,93.33333333333333,14,27,27,6,91.66666666666666,4
2011020213,20112012,2011-11-10 03:00:00+00:00,29,25,6,87.5,24,28,28,6,93.93939393939394,18
2011020214,20112012,2011-11-11 00:00:00+00:00,31,23,5,90.0,6,21,25,4,78.57142857142857,22
2011020215,20112012,2011-11-11 00:00:00+00:00,24,33,2,83.33333333333334,29,20,24,3,90.0,16
2011020216,20112012,2011-11-11 01:00:00+00:00,29,17,7,90.9090909090909,19,34,32,6,95.0,10
2011020217,20112012,2011-11-11 01:30:00+00:00,9,11,2,78.94736842105263,52,28,28,5,92.5925925925926,13
2011020218,20112012,2011-11-11 02:00:00+00:00,16,28,2,90.9090909090909,21,26,38,2,92.15686274509804,2
2011020220,20112012,2011-11-11 03:30:00+00:00,23,28,4,90.625,26,29,31,4,93.33333333333333,23
2011020221,20112012,2011-11-11 03:30:00+00:00,33,32,5,95.45454545454545,28,21,23,5,91.66666666666666,30
2011020222,20112012,2011-11-12 00:00:00+00:00,26,26,6,85.0,1,33,34,4,96.96969696969697,15
2011020223,20112012,2011-11-12 00:00:00+00:00,32,26,6,97.14285714285714,3,28,32,4,87.5,12
2011020224,20112012,2011-11-12 00:00:00+00:00,24,26,5,95.0,5,29,26,6,90.625,25
2011020225,20112012,2011-11-12 00:30:00+00:00,31,28,5,97.2972972972973,7,29,34,4,76.19047619047619,9
2011020226,20112012,2011-11-12 00:30:00+00:00,33,21,7,100.0,17,24,27,4,90.0,22
2011020227,20112012,2011-11-12 01:30:00+00:00,41,32,7,96.0,16,28,26,6,90.0,20
2011020228,20112012,2011-11-12 03:30:00+00:00,25,27,5,92.6829268292683,24,30,28,5,80.95238095238095,23
2011020229,20112012,2011-11-13 00:00:00+00:00,32,24,5,91.30434782608695,6,27,23,7,82.85714285714286,7
2011020230,20112012,2011-11-13 00:00:00+00:00,25,35,5,86.36363636363636,10,28,38,3,93.93939393939394,9
2011020231,20112012,2011-11-13 00:00:00+00:00,36,27,7,89.47368421052632,15,17,28,3,88.23529411764706,1
2011020232,20112012,2011-11-13 00:00:00+00:00,22,30,4,92.5,12,29,26,5,80.76923076923077,5
2011020233,20112012,2011-11-13 00:00:00+00:00,32,18,7,92.5925925925926,17,29,26,6,87.5,25
2011020234,20112012,2011-11-13 00:00:00+00:00,24,35,2,97.22222222222221,29,30,36,3,92.5925925925926,52
2011020235,20112012,2011-11-13 00:00:00+00:00,25,31,3,92.0,18,22,20,5,96.15384615384616,8
2011020236,20112012,2011-11-13 01:00:00+00:00,27,20,6,100.0,19,27,35,3,87.5,14
2011020237,20112012,2011-11-13 03:00:00+00:00,18,28,3,80.0,21,26,24,6,92.3076923076923,20
2011020238,20112012,2011-11-13 03:30:00+00:00,22,25,4,92.3076923076923,26,19,24,4,86.11111111111111,30
2011020239,20112012,2011-11-13 03:30:00+00:00,33,29,6,86.95652173913044,28,29,30,4,100.0,27
2011020240,20112012,2011-11-13 22:00:00+00:00,22,30,3,91.42857142857143,13,24,27,5,93.93939393939394,4
2011020241,20112012,2011-11-14 00:00:00+00:00,38,31,7,86.95652173913044,16,22,26,4,85.29411764705883,22
2011020242,20112012,2011-11-14 01:00:00+00:00,27,29,5,88.46153846153845,24,19,25,4,94.11764705882352,30
2011020243,20112012,2011-11-14 02:00:00+00:00,23,24,6,95.83333333333334,23,27,39,2,91.42857142857143,2
2011020244,20112012,2011-11-15 00:00:00+00:00,26,31,5,82.14285714285714,12,27,28,6,85.0,4
2011020245,20112012,2011-11-15 00:00:00+00:00,28,32,3,93.75,8,28,29,6,92.5925925925926,7
2011020246,20112012,2011-11-15 01:30:00+00:00,11,16,2,93.75,52,27,37,3,87.17948717948718,14
2011020247,20112012,2011-11-16 00:00:00+00:00,37,24,6,90.0,6,19,26,4,89.1891891891892,1
2011020248,20112012,2011-11-16 00:00:00+00:00,25,37,5,94.28571428571428,10,29,29,4,94.5945945945946,27
2011020249,20112012,2011-11-16 00:00:00+00:00,23,26,4,89.65517241379311,2,18,21,4,93.93939393939394,3
2011020250,20112012,2011-11-16 00:30:00+00:00,24,27,5,88.88888888888889,5,37,34,6,81.81818181818183,21
2011020251,20112012,2011-11-16 00:00:00+00:00,25,30,3,86.95652173913044,29,22,22,5,95.55555555555556,30
2011020252,20112012,2011-11-16 01:00:00+00:00,28,17,7,95.45454545454545,19,20,27,4,94.5945945945946,17
2011020253,20112012,2011-11-16 01:00:00+00:00,23,27,3,97.5,18,34,32,5,93.33333333333333,15
2011020254,20112012,2011-11-16 01:30:00+00:00,34,24,8,80.0,25,31,25,6,100.0,13
2011020255,20112012,2011-11-16 02:00:00+00:00,23,26,4,90.625,20,31,35,4,97.43589743589743,9
2011020256,20112012,2011-11-17 00:00:00+00:00,26,30,3,100.0,8,26,35,3,88.88888888888889,12
2011020257,20112012,2011-11-17 00:30:00+00:00,35,29,5,76.19047619047619,7,22,29,4,90.625,1
2011020258,20112012,2011-11-17 03:00:00+00:00,26,25,6,81.48148148148148,23,26,25,4,96.55172413793103,16
2011020259,20112012,2011-11-17 03:30:00+00:00,24,23,5,95.83333333333334,26,17,33,2,97.2972972972973,24
2011020260,20112012,2011-11-18 00:00:00+00:00,37,26,6,96.7741935483871,6,19,46,0,96.29629629629629,29
2011020261,20112012,2011-11-18 00:00:00+00:00,23,26,4,89.65517241379311,2,22,21,5,87.87878787878788,8
2011020262,20112012,2011-11-18 00:00:00+00:00,42,37,4,96.7741935483871,4,30,28,5,95.23809523809523,27
2011020263,20112012,2011-11-18 00:30:00+00:00,34,25,8,97.05882352941177,14,30,27,5,82.35294117647058,5
2011020264,20112012,2011-11-18 01:00:00+00:00,28,15,8,95.23809523809523,19,35,21,7,90.0,13
2011020265,20112012,2011-11-18 01:00:00+00:00,22,26,3,97.43589743589743,18,33,31,6,85.71428571428571,10
2011020266,20112012,2011-11-18 01:00:00+00:00,26,21,6,100.0,30,38,36,6,94.44444444444444,21
2011020267,20112012,2011-11-18 01:30:00+00:00,16,18,3,96.875,52,31,32,4,87.09677419354838,15
2011020268,20112012,2011-11-18 02:30:00+00:00,23,16,7,68.75,22,30,35,4,91.66666666666666,9
2011020269,20112012,2011-11-18 03:00:00+00:00,28,28,5,88.57142857142857,24,24,26,4,92.10526315789474,26
2011020270,20112012,2011-11-18 03:30:00+00:00,30,30,5,95.23809523809523,28,17,26,3,82.14285714285714,17
2011020271,20112012,2011-11-19 00:00:00+00:00,26,36,4,95.0,12,27,26,7,100.0,7
2011020272,20112012,2011-11-19 02:00:00+00:00,20,30,3,100.0,21,27,28,5,95.45454545454545,25
2011020273,20112012,2011-11-19 02:00:00+00:00,18,28,3,93.75,20,28,22,5,80.76923076923077,16
2011020274,20112012,2011-11-19 20:00:00+00:00,20,19,4,87.09677419354838,52,27,27,6,87.17948717948718,4
2011020275,20112012,2011-11-19 21:00:00+00:00,23,22,5,89.47368421052632,26,18,29,3,95.83333333333334,17
2011020276,20112012,2011-11-20 00:00:00+00:00,34,29,5,89.28571428571429,7,30,27,5,95.55555555555556,27
2011020277,20112012,2011-11-20 00:00:00+00:00,26,36,5,97.5609756097561,10,29,32,4,75.86206896551724,15
2011020278,20112012,2011-11-20 00:00:00+00:00,28,29,3,100.0,8,22,21,5,87.09677419354838,3
2011020279,20112012,2011-11-20 00:00:00+00:00,24,25,5,80.0,2,27,24,3,100.0,6
2011020280,20112012,2011-11-20 00:00:00+00:00,33,23,8,83.33333333333334,14,27,30,5,91.30434782608695,1
2011020281,20112012,2011-11-20 00:30:00+00:00,21,29,3,95.1219512195122,13,27,28,4,90.32258064516128,5
2011020282,20112012,2011-11-20 01:00:00+00:00,24,24,4,86.20689655172413,18,17,44,0,90.0,29
2011020283,20112012,2011-11-20 01:00:00+00:00,26,18,7,92.5925925925926,30,22,29,3,93.75,19
2011020284,20112012,2011-11-20 01:00:00+00:00,31,26,8,89.47368421052632,25,27,29,5,96.7741935483871,28
2011020285,20112012,2011-11-20 03:00:00+00:00,23,21,6,94.44444444444444,22,25,27,4,73.52941176470588,16
2011020286,20112012,2011-11-20 22:00:00+00:00,24,31,4,92.0,12,30,33,5,92.6829268292683,10
2011020287,20112012,2011-11-21 01:00:00+00:00,21,27,4,82.35294117647058,21,29,27,6,97.2972972972973,28
2011020288,20112012,2011-11-21 01:00:00+00:00,26,30,4,89.65517241379311,24,21,28,4,94.11764705882352,17
2011020289,20112012,2011-11-21 02:00:00+00:00,24,28,5,96.55172413793103,23,34,34,5,92.5925925925926,9
2011020290,20112012,2011-11-22 00:00:00+00:00,42,35,5,87.09677419354838,4,22,37,2,93.75,12
2011020291,20112012,2011-11-22 00:00:00+00:00,29,25,6,100.0,5,24,40,1,86.11111111111111,2
2011020292,20112012,2011-11-22 00:00:00+00:00,35,29,6,86.95652173913044,15,32,25,6,87.09677419354838,27
2011020293,20112012,2011-11-22 00:00:00+00:00,23,29,3,96.42857142857143,29,25,23,6,89.65517241379311,20
2011020294,20112012,2011-11-22 00:30:00+00:00,31,25,4,94.44444444444444,8,30,19,4,100.0,6
2011020295,20112012,2011-11-22 00:30:00+00:00,23,27,4,88.0,13,29,28,6,88.88888888888889,1
2011020296,20112012,2011-11-22 01:30:00+00:00,29,30,7,94.44444444444444,25,21,31,3,91.17647058823529,22
2011020297,20112012,2011-11-23 00:30:00+00:00,35,25,8,73.07692307692307,14,30,32,5,96.42857142857143,10
2011020298,20112012,2011-11-23 00:30:00+00:00,29,15,8,89.28571428571429,19,28,23,5,92.0,26
2011020299,20112012,2011-11-23 01:00:00+00:00,25,24,4,81.25,18,21,29,3,93.75,22
2011020300,20112012,2011-11-24 00:00:00+00:00,32,32,4,92.3076923076923,7,27,14,5,91.17647058823529,6
2011020301,20112012,2011-11-24 00:00:00+00:00,26,26,6,97.22222222222221,1,21,44,1,95.83333333333334,29
2011020302,20112012,2011-11-24 00:00:00+00:00,24,29,5,87.87878787878788,2,30,28,6,90.625,4
2011020303,20112012,2011-11-24 00:00:00+00:00,32,17,7,93.02325581395348,5,21,28,3,93.93939393939394,19
2011020304,20112012,2011-11-24 00:00:00+00:00,37,28,7,88.0,15,28,34,3,89.1891891891892,52
2011020305,20112012,2011-11-24 00:00:00+00:00,26,28,5,91.17647058823529,12,22,24,4,90.9090909090909,8
2011020306,20112012,2011-11-24 00:00:00+00:00,34,19,7,86.36363636363636,17,23,25,5,83.33333333333334,20
2011020307,20112012,2011-11-24 00:30:00+00:00,25,26,5,95.0,13,21,22,5,94.73684210526315,3
2011020308,20112012,2011-11-24 01:00:00+00:00,24,17,7,92.0,30,30,29,6,90.0,18
2011020309,20112012,2011-11-24 01:30:00+00:00,29,29,7,91.66666666666666,25,30,23,6,92.10526315789474,26
2011020310,20112012,2011-11-24 02:30:00+00:00,18,28,3,92.85714285714286,21,30,30,4,100.0,23
2011020312,20112012,2011-11-24 03:30:00+00:00,31,29,5,100.0,28,26,34,4,95.23809523809523,16
2011020313,20112012,2011-11-25 18:00:00+00:00,39,26,7,93.54838709677419,6,21,27,4,95.34883720930233,17
2011020314,20112012,2011-11-25 20:00:00+00:00,25,32,4,95.65217391304348,2,30,27,6,100.0,1
2011020315,20112012,2011-11-25 20:00:00+00:00,39,35,4,95.83333333333334,4,25,25,5,91.66666666666666,8
2011020316,20112012,2011-11-25 21:00:00+00:00,23,17,7,85.71428571428571,30,24,27,4,93.75,22
2011020317,20112012,2011-11-25 21:00:00+00:00,39,28,8,81.81818181818183,15,20,21,5,85.71428571428571,3
2011020318,20112012,2011-11-25 21:00:00+00:00,25,30,4,85.71428571428571,24,25,33,4,82.14285714285714,16
2011020319,20112012,2011-11-26 00:00:00+00:00,34,19,7,88.88888888888889,5,32,31,5,85.0,9
2011020320,20112012,2011-11-26 00:00:00+00:00,26,30,4,93.10344827586206,12,28,34,3,95.23809523809523,52
2011020321,20112012,2011-11-26 00:00:00+00:00,25,27,4,96.55172413793103,29,24,23,7,85.29411764705883,7
2011020322,20112012,2011-11-26 00:30:00+00:00,26,27,5,93.54838709677419,13,24,41,2,95.83333333333334,14
2011020323,20112012,2011-11-26 01:00:00+00:00,29,18,7,100.0,19,24,29,4,91.66666666666666,20
2011020324,20112012,2011-11-26 01:30:00+00:00,30,30,7,86.95652173913044,25,35,27,6,89.65517241379311,10
2011020326,20112012,2011-11-26 18:00:00+00:00,24,25,6,88.46153846153845,1,19,43,0,92.3076923076923,2
2011020327,20112012,2011-11-26 19:00:00+00:00,37,24,7,100.0,3,33,26,7,93.75,4
2011020328,20112012,2011-11-27 00:00:00+00:00,18,28,3,93.93939393939394,21,28,27,5,85.71428571428571,22
2011020329,20112012,2011-11-27 00:00:00+00:00,40,25,7,95.23809523809523,6,30,31,4,91.42857142857143,52
2011020330,20112012,2011-11-27 00:00:00+00:00,32,32,4,96.29629629629629,7,27,34,4,82.14285714285714,15
2011020331,20112012,2011-11-27 00:00:00+00:00,26,20,4,90.47619047619048,8,24,28,3,88.88888888888889,5
2011020332,20112012,2011-11-27 00:00:00+00:00,31,29,7,96.0,14,34,25,6,85.29411764705883,13
2011020333,20112012,2011-11-27 00:00:00+00:00,34,19,7,94.73684210526315,17,28,29,5,89.1891891891892,18
2011020335,20112012,2011-11-27 03:00:00+00:00,30,25,6,88.88888888888889,28,29,25,5,95.55555555555556,23
2011020336,20112012,2011-11-27 03:30:00+00:00,22,22,5,92.5925925925926,26,28,37,4,96.29629629629629,16
2011020337,20112012,2011-11-27 22:00:00+00:00,27,34,5,91.8918918918919,9,23,35,3,84.0,12
2011020338,20112012,2011-11-27 23:00:00+00:00,28,25,5,93.10344827586206,29,22,27,4,95.83333333333334,19
2011020339,20112012,2011-11-27 23:00:00+00:00,23,21,6,85.71428571428571,30,22,26,4,90.47619047619048,20
2011020340,20112012,2011-11-28 02:00:00+00:00,28,35,3,85.18518518518519,24,34,26,6,92.85714285714286,10
2011020341,20112012,2011-11-29 00:30:00+00:00,23,23,6,96.96969696969697,30,25,38,3,91.30434782608695,14
2011020342,20112012,2011-11-29 02:00:00+00:00,22,27,4,94.11764705882352,21,24,29,4,97.22222222222221,25
2011020343,20112012,2011-11-29 02:30:00+00:00,31,20,7,93.54838709677419,22,26,31,4,94.44444444444444,18
2011020344,20112012,2011-11-29 03:30:00+00:00,18,24,4,100.0,26,30,21,7,93.93939393939394,28
2011020345,20112012,2011-11-30 00:00:00+00:00,34,29,5,93.33333333333333,7,20,42,1,96.7741935483871,2
2011020346,20112012,2011-11-30 00:30:00+00:00,34,22,7,88.88888888888889,3,27,29,4,86.66666666666667,5
2011020347,20112012,2011-11-30 00:00:00+00:00,38,31,7,93.33333333333333,15,20,26,4,94.73684210526315,19
2011020348,20112012,2011-11-30 00:00:00+00:00,25,30,4,90.0,12,33,26,6,96.29629629629629,13
2011020349,20112012,2011-11-30 01:30:00+00:00,26,23,5,84.84848484848484,52,30,31,5,90.69767441860465,9
2011020350,20112012,2011-11-30 01:30:00+00:00,40,31,7,83.33333333333334,16,32,25,6,96.0,27
2011020351,20112012,2011-11-30 02:30:00+00:00,21,27,4,100.0,20,24,30,4,96.55172413793103,18
2011020352,20112012,2011-11-30 03:00:00+00:00,25,29,5,97.91666666666666,23,21,42,1,90.9090909090909,29
2011020353,20112012,2011-12-01 00:00:00+00:00,31,37,5,87.17948717948718,10,31,16,6,91.8918918918919,6
2011020354,20112012,2011-12-01 00:30:00+00:00,36,20,7,91.30434782608695,17,21,35,3,88.57142857142857,14
2011020355,20112012,2011-12-01 02:30:00+00:00,22,27,4,94.73684210526315,21,28,25,6,76.0,1
2011020356,20112012,2011-12-01 02:30:00+00:00,30,21,6,93.10344827586206,22,23,23,5,93.33333333333333,30
2011020357,20112012,2011-12-01 03:00:00+00:00,29,40,2,95.0,24,23,24,5,88.46153846153845,8
2011020358,20112012,2011-12-02 00:00:00+00:00,33,28,6,94.28571428571428,15,29,31,4,94.11764705882352,5
2011020359,20112012,2011-12-02 00:00:00+00:00,23,33,3,81.48148148148148,12,25,22,6,90.32258064516128,3
2011020360,20112012,2011-12-02 01:30:00+00:00,30,29,5,100.0,52,33,20,7,96.7741935483871,27
2011020361,20112012,2011-12-02 01:30:00+00:00,31,33,6,94.28571428571428,25,35,33,6,90.625,9
