game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg
2,1,1,3,2,0,0,5,0,1,2,0,2,5,0,0.9163150726664296,0.9050090283931195,15,12,2.7872340425531914,2.4468085106382977,2.6097560975609757,3.2439024390243905
3,2,0,2,3,0,6,3,0,3,2,1,3,4,0,0.9171478139006415,0.8783592220623596,14,22,3.2222222222222223,2.388888888888889,2.4878048780487805,3.8536585365853657
2,3,1,6,2,1,3,5,1,2,1,0,1,2,0,0.9158220775179591,0.920248805760332,24,30,2.98,2.58,2.5434782608695654,2.4347826086956523
2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,0.9379309046158192,0.9182079878682738,6,10,3.1666666666666665,1.8125,2.4390243902439024,3.1707317073170733
1,3,0,4,3,0,3,2,0,0,3,1,2,5,0,0.9196636323886811,0.901697743276706,8,25,2.872340425531915,2.3617021276595747,3.2439024390243905,3.1219512195121952
2,0,0,4,2,0,2,3,1,3,2,1,4,1,1,0.9199755836700011,0.9277373126158147,15,8,2.9375,2.2708333333333335,2.3617021276595747,2.276595744680851
2,8,0,4,2,0,3,2,0,4,2,1,6,1,0,0.9057668776412305,0.90520413701997,17,6,2.5609756097560976,2.682926829268293,2.8181818181818183,2.7045454545454546
4,6,0,5,2,1,2,1,1,1,3,0,5,1,0,0.9119802173331952,0.8974910666684731,5,9,2.7777777777777777,2.4,2.3902439024390243,3.2439024390243905
1,3,1,0,1,0,3,4,1,4,1,0,3,1,0,0.8973221849368752,0.918554992282947,21,30,2.341463414634146,3.317073170731707,3.0232558139534884,2.744186046511628
3,4,0,4,0,1,4,2,0,0,3,0,3,4,0,0.9100223378027068,0.8937428131056742,28,21,3.0,2.54,2.6097560975609757,3.3658536585365852
3,2,1,4,1,1,3,4,0,0,1,1,4,3,0,0.8973289253042256,0.9118731006754244,52,15,2.8333333333333335,2.75,2.888888888888889,2.925925925925926
2,4,0,0,3,0,4,1,0,2,4,0,2,7,1,0.9316663441555956,0.9105578303205563,29,5,2.6666666666666665,2.125,3.4838709677419355,2.838709677419355
3,1,0,1,3,0,2,5,0,4,2,1,4,1,1,0.9148083825741585,0.9187198551706949,5,1,3.2037037037037037,2.537037037037037,2.2439024390243905,2.6097560975609757
2,3,1,2,3,1,2,5,0,2,3,1,2,4,1,0.9086701159273038,0.8937233873133418,13,4,2.658536585365854,2.682926829268293,2.292682926829268,3.2195121951219514
3,2,0,3,6,0,7,4,0,4,1,1,4,3,0,0.9062581768588011,0.9025021519645315,10,25,2.707317073170732,2.951219512195122,3.127659574468085,3.0638297872340425
3,6,0,1,4,0,3,2,1,4,5,0,3,2,0,0.9164919344919622,0.9006264157440392,18,16,2.891304347826087,2.391304347826087,2.6818181818181817,3.0
4,1,0,3,2,0,6,1,0,5,1,0,4,2,1,0.9106351479564118,0.898380174612937,18,21,2.4583333333333335,2.4583333333333335,2.125,3.5
4,1,0,4,3,0,5,2,1,3,1,0,0,2,0,0.9045955616650794,0.9066525762535137,19,9,2.9347826086956523,2.6739130434782608,2.5098039215686274,2.823529411764706
2,3,0,0,1,1,2,3,0,1,4,1,1,0,1,0.9088238215266724,0.9216807399025099,7,3,2.1707317073170733,2.975609756097561,2.814814814814815,2.5185185185185186
4,2,1,9,1,0,5,6,1,2,6,0,2,3,0,0.9076557348817669,0.8937037405747742,20,21,3.1627906976744184,2.7906976744186047,1.7073170731707317,3.4634146341463414
6,4,0,2,1,1,3,1,0,1,2,0,2,4,1,0.8983034907965562,0.9102869356421412,1,4,2.292682926829268,2.4634146341463414,3.0434782608695654,2.847826086956522
2,1,0,3,4,0,1,3,0,5,3,1,3,0,0,0.8965651639610304,0.8958087703105,52,24,3.048780487804878,3.1219512195121952,2.9361702127659575,2.8085106382978724
5,6,0,2,1,1,4,5,0,4,2,0,0,3,0,0.9148781842967991,0.8933434278687848,53,12,2.4878048780487805,2.8780487804878048,2.8780487804878048,3.268292682926829
0,2,0,3,2,1,3,2,0,2,1,1,5,3,0,0.9159285578373298,0.9028989343640649,15,9,3.4038461538461537,2.5576923076923075,2.341463414634146,3.3658536585365852
4,3,1,2,3,0,4,3,0,2,1,1,2,4,0,0.9120340362364547,0.913646232460553,14,8,3.13953488372093,2.6511627906976742,2.8,2.74
4,7,1,3,4,1,4,8,0,1,2,1,4,1,0,0.9308316077010735,0.8783592220623596,16,22,2.9423076923076925,2.230769230769231,2.4878048780487805,3.8536585365853657
2,1,1,6,3,1,1,5,1,1,3,0,5,1,0,0.9291246774084536,0.9066525762535137,5,9,3.7777777777777777,2.4444444444444446,2.5098039215686274,2.823529411764706
1,2,0,0,4,0,3,1,0,2,5,1,1,3,0,0.8846947679385518,0.9063810932889113,20,2,3.25,3.3333333333333335,2.7777777777777777,2.888888888888889
1,2,1,2,3,1,3,2,0,1,0,1,3,1,1,0.9124729625057205,0.9035937286450383,23,26,2.8636363636363638,2.590909090909091,2.5365853658536586,2.8780487804878048
3,2,1,0,4,0,3,6,1,5,4,0,2,1,1,0.9151413168062876,0.9196060864357388,30,19,2.7954545454545454,2.409090909090909,2.9215686274509802,2.607843137254902
1,3,0,2,6,0,1,7,0,3,2,1,3,5,1,0.9057668776412305,0.9094217473069595,17,15,2.5609756097560976,2.682926829268293,3.1702127659574466,2.765957446808511
3,2,0,3,5,0,3,2,1,5,4,0,2,1,0,0.9180500146204866,0.8991592786372599,15,2,2.902439024390244,2.8536585365853657,2.8292682926829267,3.1951219512195124
2,5,0,5,4,0,4,2,0,1,3,0,1,3,1,0.9156033977051803,0.9078621585004485,30,16,3.272727272727273,2.2954545454545454,2.7209302325581395,2.86046511627907
3,2,0,0,3,1,1,5,0,5,0,0,2,7,0,0.9061628653803787,0.9070113992490879,1,15,3.0,2.7674418604651163,3.111111111111111,3.0925925925925926
4,3,1,2,4,1,3,4,0,3,2,1,3,0,0,0.9212864695637804,0.9174449120565183,13,20,3.341463414634146,2.8780487804878048,2.658536585365854,2.8780487804878048
4,2,1,0,4,0,3,2,0,1,3,0,3,4,1,0.8985467268973558,0.8952684259619136,23,5,2.902439024390244,3.4146341463414633,3.106382978723404,3.3617021276595747
4,1,1,2,1,0,2,1,1,2,3,1,3,2,1,0.8994651446661804,0.8945040417375726,16,17,3.227272727272727,2.7954545454545454,2.4545454545454546,2.8863636363636362
0,2,0,4,3,1,1,3,1,1,4,1,4,3,0,0.9239382063473545,0.9186879150508777,3,5,2.769230769230769,2.3461538461538463,2.477272727272727,2.5454545454545454
0,2,0,4,3,1,1,3,1,1,4,1,4,3,0,0.9308312362833318,0.9105578303205563,3,5,3.1379310344827585,2.1379310344827585,3.4838709677419355,2.838709677419355
3,5,0,3,1,0,2,5,0,2,1,1,3,2,0,0.9209854532393765,0.8969040671570856,5,26,3.3125,2.21875,2.212121212121212,2.909090909090909
4,3,1,2,3,0,4,3,0,2,1,1,2,4,0,0.8965487405992913,0.9136837158948431,14,8,3.2439024390243905,3.097560975609756,2.3658536585365852,2.8048780487804876
2,6,1,3,1,1,1,2,1,4,1,1,2,4,0,0.9315025820214046,0.9030326550024717,29,20,3.2325581395348837,2.2325581395348837,2.302325581395349,2.6744186046511627
3,2,1,1,0,0,3,2,1,4,1,0,0,1,0,0.9015806116256817,0.9160320736930831,3,7,3.0851063829787235,2.851063829787234,2.292682926829268,3.073170731707317
4,3,1,1,0,1,5,0,0,1,2,0,5,2,0,0.9335077991703631,0.9117484725258751,19,22,2.847826086956522,1.8478260869565217,2.5365853658536586,3.073170731707317
3,2,0,3,7,1,3,6,0,0,5,0,2,1,0,0.9142132125405481,0.9082023330292005,28,54,3.347826086956522,2.5217391304347827,2.8627450980392157,2.9215686274509802
2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,0.9110439286844714,0.9321588908711242,19,16,2.4074074074074074,2.111111111111111,2.9705882352941178,2.0588235294117645
2,5,0,0,4,0,3,4,1,1,5,0,3,1,0,0.8952858773673511,0.9048292523106939,18,5,2.5853658536585367,2.902439024390244,2.8085106382978724,2.6808510638297873
3,5,0,6,3,0,3,0,1,3,4,0,1,3,0,0.9291246774084536,0.9134353243612393,5,2,3.7777777777777777,2.4444444444444446,2.7560975609756095,3.0
2,1,1,5,1,0,3,4,0,0,3,1,2,3,0,0.9308316077010735,0.9136941274684982,16,23,2.9423076923076925,2.230769230769231,2.9545454545454546,2.8636363636363638
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,0.906104742590348,0.9150215194265979,22,23,2.658536585365854,2.7804878048780486,2.317073170731707,3.048780487804878
0,1,0,6,3,0,2,0,0,5,4,1,4,3,1,0.9171478139006415,0.919794667161651,14,16,3.2222222222222223,2.388888888888889,2.7358490566037736,2.509433962264151
1,5,1,0,4,0,2,5,0,4,3,1,3,5,0,0.9175426709150144,0.8828847509222449,10,13,3.0,2.962962962962963,1.9583333333333333,3.75
1,2,0,3,6,0,5,1,0,3,1,1,1,5,1,0.9024091518959014,0.8908573367127629,9,5,2.772727272727273,3.0,3.3181818181818183,3.0454545454545454
2,3,1,2,1,0,2,1,0,0,4,0,2,3,0,0.9245280522551736,0.9266124864370945,16,26,2.902439024390244,2.731707317073171,2.813953488372093,2.488372093023256
3,2,0,3,2,0,2,3,1,2,5,0,4,3,0,0.915733805286245,0.8958087703105,4,24,2.977272727272727,2.6136363636363638,2.9361702127659575,2.8085106382978724
2,3,1,6,2,1,3,5,1,2,1,0,1,2,0,0.9212443629364159,0.9044604995284238,24,30,3.3958333333333335,2.375,2.3541666666666665,2.9583333333333335
2,3,0,2,5,1,1,4,1,0,2,1,4,3,0,0.9042202143362577,0.9191211216761639,21,27,2.7083333333333335,2.8333333333333335,2.125,2.875
4,5,0,2,3,0,1,0,1,5,2,1,1,3,0,0.8938955516652891,0.8958087703105,20,24,2.731707317073171,2.926829268292683,2.9361702127659575,2.8085106382978724
6,3,1,2,3,0,1,0,0,0,4,0,4,3,1,0.9100223378027068,0.9082051418803344,28,20,3.0,2.54,2.8048780487804876,2.926829268292683
2,1,0,0,3,1,5,3,0,4,2,1,2,1,0,0.9176826791418838,0.8995217519137845,54,25,3.588235294117647,2.4705882352941178,2.6097560975609757,3.073170731707317
3,2,0,2,4,1,1,4,0,4,3,0,0,4,0,0.9144675104996942,0.8974910666684731,7,9,2.977272727272727,2.727272727272727,2.3902439024390243,3.2439024390243905
3,2,1,2,4,1,4,3,0,2,4,0,4,1,0,0.9099988679880189,0.8995217519137845,19,25,2.8048780487804876,2.5365853658536586,2.6097560975609757,3.073170731707317
3,0,0,3,2,0,3,2,0,4,2,1,3,4,0,0.9277973293509125,0.8937428131056742,23,21,3.018181818181818,2.2,2.6097560975609757,3.3658536585365852
4,2,0,4,5,0,0,3,1,2,6,1,2,3,0,0.8878523623242403,0.9082245415927482,21,24,2.926829268292683,3.658536585365854,2.7954545454545454,3.090909090909091
3,1,1,3,10,1,5,3,0,3,2,0,2,5,0,0.9153287942272692,0.9196060864357388,17,19,2.627906976744186,2.4651162790697674,2.9215686274509802,2.607843137254902
1,4,0,5,2,0,1,4,0,1,2,0,5,0,1,0.9207271026591402,0.9265296575346241,15,22,2.9642857142857144,2.392857142857143,2.6666666666666665,2.625
3,2,0,7,2,1,4,3,0,2,6,0,1,2,0,0.9224378976280956,0.9111430513995054,8,12,2.75,2.4545454545454546,2.682926829268293,3.048780487804878
1,2,0,0,3,1,1,4,0,2,1,1,3,0,0,0.9061628653803787,0.8991046894745227,1,29,3.0,2.7674418604651163,3.090909090909091,3.25
2,0,0,0,4,0,2,3,1,0,8,0,4,1,0,0.9155714161083037,0.928295177873872,13,6,2.5609756097560976,2.682926829268293,2.9622641509433962,2.4716981132075473
1,3,0,0,2,0,4,3,0,3,4,0,4,3,0,0.8973289253042256,0.9321588908711242,52,16,2.8333333333333335,2.75,2.9705882352941178,2.0588235294117645
1,2,0,3,2,0,1,2,0,5,1,1,2,5,0,0.9110439286844714,0.9063810932889113,19,2,2.4074074074074074,2.111111111111111,2.7777777777777777,2.888888888888889
1,4,1,3,2,1,2,5,0,1,2,0,1,2,0,0.9241080469683336,0.8908573367127629,13,5,2.6222222222222222,2.466666666666667,3.3181818181818183,3.0454545454545454
1,4,1,2,1,1,3,0,0,1,3,1,2,3,0,0.9041298251303176,0.9220226323161529,22,26,2.6341463414634148,2.7560975609756095,2.5,2.173076923076923
1,4,0,4,3,0,1,6,0,2,1,1,4,3,0,0.9156263920325164,0.8828847509222449,17,13,2.7666666666666666,2.3666666666666667,1.9583333333333333,3.75
4,1,1,1,3,0,4,2,1,2,7,0,1,3,0,0.9319482607372368,0.8989572246030405,16,20,2.977272727272727,2.1363636363636362,2.4878048780487805,3.292682926829268
3,4,0,1,4,0,1,6,1,1,4,1,0,3,0,0.8926488444141955,0.9229120654166454,1,6,2.75,2.4583333333333335,2.6470588235294117,2.323529411764706
3,6,0,3,2,0,1,2,0,2,5,0,2,1,1,0.9213841558915704,0.8958087703105,3,24,2.452830188679245,2.207547169811321,2.9361702127659575,2.8085106382978724
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,0.9225077827199251,0.9249928335305863,15,3,2.9347826086956523,2.369565217391304,2.4545454545454546,2.3636363636363638
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,0.9207271026591402,0.9173725579840499,15,3,2.9642857142857144,2.392857142857143,2.096774193548387,2.5161290322580645
5,0,0,1,2,0,2,5,0,2,3,1,3,4,0,0.9158647508871257,0.9120480501116277,5,28,2.7906976744186047,2.5348837209302326,2.7804878048780486,2.8536585365853657
4,2,1,1,2,1,4,1,1,3,2,0,2,5,0,0.9319219387263405,0.9055138174321501,26,24,2.42,1.92,2.097560975609756,2.8292682926829267
1,8,0,1,4,0,3,4,1,2,5,0,6,3,0,0.9045643874483461,0.928295177873872,14,6,3.3469387755102042,2.7346938775510203,2.9622641509433962,2.4716981132075473
1,0,0,2,3,0,2,3,0,2,1,1,2,3,0,0.9213841558915704,0.9142858029866396,3,17,2.452830188679245,2.207547169811321,2.7045454545454546,2.6818181818181817
0,2,0,4,3,1,1,3,1,1,4,1,4,3,0,0.9111775270025257,0.8952684259619136,3,5,3.073170731707317,3.097560975609756,3.106382978723404,3.3617021276595747
1,0,1,4,2,1,2,4,0,4,3,1,2,5,0,0.9086701159273038,0.918204830013993,13,15,2.658536585365854,2.682926829268293,2.6875,2.5416666666666665
3,4,1,1,5,0,3,1,0,2,3,0,3,1,0,0.9001840126935103,0.9154124923566684,20,23,3.292682926829268,2.8536585365853657,2.9615384615384617,2.5576923076923075
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,0.9041298251303176,0.9242205045005963,22,23,2.6341463414634148,2.7560975609756095,2.86046511627907,2.372093023255814
0,3,0,4,1,0,3,2,1,2,1,0,2,4,1,0.904137412602745,0.9219227203239846,29,25,2.5853658536585367,2.8536585365853657,2.4146341463414633,2.658536585365854
6,2,1,6,5,0,2,6,1,2,4,0,5,4,0,0.9192448990071995,0.9126440104067317,14,17,2.96,2.42,2.409090909090909,2.9545454545454546
5,1,0,5,2,0,5,2,1,4,1,1,4,3,0,0.9144483530823786,0.9162170049072902,16,29,3.5098039215686274,2.372549019607843,2.522727272727273,2.75
1,0,1,4,2,1,2,4,0,4,3,1,2,5,0,0.8833750883005475,0.9118731006754244,13,15,2.7083333333333335,3.375,2.888888888888889,2.925925925925926
3,1,1,3,4,0,3,2,0,1,4,1,2,5,0,0.9326341594244648,0.9161567016547978,15,26,3.125,1.8333333333333333,2.097560975609756,2.4146341463414633
3,4,0,4,7,0,5,1,1,1,2,0,9,3,1,0.9126307901254914,0.9082245415927482,19,24,2.951219512195122,2.5853658536585367,2.7954545454545454,3.090909090909091
4,5,0,2,4,0,0,2,1,4,5,0,3,4,0,0.9308316077010735,0.9034111514984166,16,14,2.9423076923076925,2.230769230769231,2.8333333333333335,2.6666666666666665
2,3,0,1,7,0,5,1,1,4,1,0,2,3,0,0.9099291007734311,0.918667451235809,52,21,3.116279069767442,2.604651162790698,2.4146341463414633,2.8292682926829267
3,1,0,2,5,0,2,3,1,4,3,1,1,5,0,0.9188338152515514,0.8989572246030405,9,20,2.902439024390244,2.658536585365854,2.4878048780487805,3.292682926829268
6,4,0,3,2,0,2,3,0,2,5,0,1,3,1,0.8939262145475589,0.9128425556352873,9,19,2.8780487804878048,3.317073170731707,2.5681818181818183,2.3863636363636362
3,0,0,1,4,1,4,1,1,2,1,0,4,1,0,0.9339378163720441,0.9173725579840499,9,3,2.607142857142857,2.0,2.096774193548387,2.5161290322580645
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,0.897854472103291,0.9136941274684982,22,23,2.341463414634146,3.048780487804878,2.9545454545454546,2.8636363636363638
1,3,1,4,3,1,7,5,1,4,0,0,1,2,0,0.9256018536088564,0.8919734576336432,21,16,3.477272727272727,2.477272727272727,2.682926829268293,3.5121951219512195
1,0,1,4,2,1,2,4,0,4,3,1,2,5,0,0.9159362816950397,0.9094217473069595,13,15,2.707317073170732,2.926829268292683,3.1702127659574466,2.765957446808511
3,4,0,5,4,0,4,5,0,4,2,1,3,4,0,0.9061100559792581,0.9182079878682738,17,10,2.5348837209302326,2.9302325581395348,2.4390243902439024,3.1707317073170733
2,4,1,4,1,0,4,3,0,5,6,0,7,6,1,0.8903230619758272,0.8933434278687848,20,12,2.658536585365854,3.1707317073170733,2.8780487804878048,3.268292682926829
3,2,1,3,4,1,4,2,0,1,0,0,2,1,0,0.9203644862568129,0.8987028442774169,12,2,2.268292682926829,2.292682926829268,2.7777777777777777,2.888888888888889
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,0.9047058204900357,0.9191596256079715,22,18,2.2195121951219514,3.048780487804878,2.5531914893617023,2.4893617021276597
5,3,0,4,3,0,4,3,0,2,1,1,2,9,0,0.9055627678139787,0.8937233873133418,29,4,2.8292682926829267,3.2439024390243905,2.292682926829268,3.2195121951219514
0,2,0,4,3,1,1,3,1,1,4,1,4,3,0,0.9213841558915704,0.9048292523106939,3,5,2.452830188679245,2.207547169811321,2.8085106382978724,2.6808510638297873
5,3,1,1,2,0,5,2,0,3,4,1,3,5,1,0.8862462863297639,0.9123509974693333,2,7,3.0,3.185185185185185,2.5833333333333335,3.0
2,5,0,4,1,0,6,1,0,0,1,0,3,2,0,0.9119802173331952,0.8896660294268619,5,19,2.7777777777777777,2.4,2.902439024390244,3.1219512195121952
0,2,1,2,1,0,2,1,0,0,4,0,2,3,0,0.9047159473419687,0.9208148348144086,16,26,3.2954545454545454,2.6363636363636362,2.659090909090909,2.409090909090909
0,6,0,0,1,0,2,3,1,2,4,0,4,3,1,0.9256018536088564,0.9118225012400786,21,23,3.477272727272727,2.477272727272727,2.4146341463414633,3.024390243902439
0,1,0,3,0,1,0,3,1,1,4,1,1,6,0,0.9159362816950397,0.9234864769698325,13,3,2.707317073170732,2.926829268292683,3.0851063829787235,2.4680851063829787
6,1,0,1,10,0,0,3,0,3,2,1,6,5,0,0.9042202143362577,0.899601024512257,21,8,2.7083333333333335,2.8333333333333335,3.1538461538461537,2.923076923076923
2,3,0,1,2,0,1,4,0,4,2,1,2,3,0,0.9083057879185725,0.9105075783694794,18,4,3.0638297872340425,2.404255319148936,2.5,2.840909090909091
2,4,1,4,3,0,2,4,0,1,2,1,4,1,0,0.9099988679880189,0.8995217519137845,19,25,2.8048780487804876,2.5365853658536586,2.6097560975609757,3.073170731707317
5,4,0,5,3,0,2,3,0,2,4,0,4,3,1,0.9099384734250451,0.909065721216037,10,17,3.2195121951219514,3.1219512195121952,2.688888888888889,2.8222222222222224
1,5,1,2,3,0,3,1,0,3,2,0,4,3,1,0.9256018536088564,0.9081482524185458,21,22,3.477272727272727,2.477272727272727,2.7560975609756095,2.975609756097561
2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,0.9202976747395436,0.9216807399025099,5,3,3.1666666666666665,2.375,2.814814814814815,2.5185185185185186
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,0.9193838033455951,0.9145988321147641,19,24,2.588235294117647,2.4313725490196076,2.522727272727273,2.5
5,6,0,0,4,0,4,1,1,2,4,0,3,2,1,0.9112109849386864,0.8825776233708303,4,18,2.9166666666666665,2.6666666666666665,2.1666666666666665,3.3333333333333335
8,3,0,2,3,1,2,3,0,0,0,1,0,0,1,0.9061628653803787,0.9082023330292005,1,54,3.0,2.7674418604651163,2.8627450980392157,2.9215686274509802
1,4,0,1,3,0,2,5,0,2,3,0,4,3,1,0.8972416211448658,0.9123193649843714,22,14,2.5853658536585367,3.292682926829268,2.6744186046511627,2.7209302325581395
2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,0.9211005779778858,0.9172595169986019,30,21,2.74468085106383,2.106382978723404,2.772727272727273,2.7954545454545454
3,5,1,2,5,0,1,2,1,4,2,0,3,1,0,0.9329579823363976,0.9105578303205563,6,5,2.9444444444444446,2.138888888888889,3.4838709677419355,2.838709677419355
3,1,0,3,4,0,5,7,0,0,4,1,2,4,0,0.9224025860926406,0.898380174612937,16,21,3.189189189189189,2.1621621621621623,2.125,3.5
