game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,game6home,game6away,game6isHome,game7home,game7away,game7isHome,game8home,game8away,game8isHome,game9home,game9away,game9isHome,game10home,game10away,game10isHome,home_team_id,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg
1,3,0,6,1,1,2,1,1,4,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,2.5238095238095237,3.3968253968253967,27,2.6041666666666665,2.7291666666666665
5,3,0,3,2,1,5,4,0,1,2,0,2,3,0,4,5,1,0,1,1,5,2,0,1,5,1,5,2,0,15,2.2872340425531914,2.9893617021276597,4,2.5,2.6363636363636362
3,2,0,1,0,0,5,6,0,3,2,0,3,2,0,2,3,0,2,3,1,2,4,0,1,6,1,3,6,0,6,2.2285714285714286,2.8,17,2.532258064516129,2.4516129032258065
2,1,1,4,2,0,5,4,1,4,2,0,3,4,0,3,2,0,4,3,1,4,3,0,2,1,1,5,2,0,25,2.863157894736842,3.1789473684210527,15,2.9893617021276597,2.2872340425531914
5,3,0,0,4,0,4,3,0,5,2,1,5,4,0,1,3,1,4,3,1,7,5,1,4,0,0,1,2,0,21,2.9431818181818183,3.090909090909091,16,2.792682926829268,3.1219512195121952
4,0,0,3,4,0,1,5,0,1,3,0,4,5,0,5,4,0,5,4,0,1,5,0,4,2,1,5,0,1,7,3.341463414634146,1.9634146341463414,29,2.8780487804878048,3.048780487804878
4,3,1,4,6,0,0,2,1,3,2,0,1,2,1,3,4,0,1,2,0,1,3,0,1,5,0,2,1,1,22,2.9878048780487805,2.475609756097561,5,3.0,2.4339622641509435
5,2,0,2,5,0,0,2,0,4,1,1,2,3,0,0,4,0,6,3,1,1,4,0,5,3,1,1,2,1,3,2.364485981308411,2.635514018691589,8,2.686868686868687,2.525252525252525
0,2,0,1,0,1,2,4,0,1,4,1,0,3,1,1,3,0,2,5,0,1,0,0,1,3,1,3,2,0,1,2.548780487804878,2.1219512195121952,3,2.7701149425287355,2.425287356321839
3,2,1,0,5,0,3,1,1,1,3,0,3,0,0,5,1,0,3,1,0,4,3,0,3,1,0,2,3,1,18,2.5795454545454546,2.875,1,2.207317073170732,2.6341463414634148
2,1,0,3,1,1,4,1,1,3,4,0,3,6,0,2,4,0,5,1,0,2,1,0,5,2,1,1,2,0,20,2.6774193548387095,2.881720430107527,7,1.9634146341463414,3.341463414634146
4,2,1,4,1,0,3,0,0,3,1,1,5,2,1,0,1,1,3,1,0,1,4,0,2,3,1,2,4,0,3,2.425287356321839,2.7701149425287355,1,2.1219512195121952,2.548780487804878
1,0,1,2,3,1,4,2,1,2,6,1,2,5,0,1,3,0,2,1,0,3,1,0,1,5,1,2,3,0,53,3.1219512195121952,2.5365853658536586,21,3.090909090909091,2.9431818181818183
3,2,1,3,1,0,4,1,0,4,3,0,3,2,0,4,2,0,0,0,1,0,0,1,0,0,1,0,0,1,53,3.317073170731707,2.073170731707317,10,2.573170731707317,3.1951219512195124
6,5,0,1,2,1,2,3,0,6,3,1,1,4,0,3,0,1,2,3,0,4,1,0,0,0,1,0,0,1,53,3.1707317073170733,2.402439024390244,15,3.1473684210526316,2.294736842105263
3,4,0,5,6,0,3,2,1,7,0,1,6,3,0,3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,3,2.735632183908046,2.8275862068965516,15,2.9893617021276597,2.2872340425531914
2,3,0,3,1,0,4,1,1,1,4,0,3,2,0,4,3,0,3,1,0,1,5,0,2,3,1,0,3,0,12,2.7560975609756095,2.292682926829268,29,2.8780487804878048,3.048780487804878
2,5,0,5,4,0,1,2,1,2,3,1,1,2,0,3,5,1,1,2,0,2,3,0,3,2,0,3,4,0,29,3.073170731707317,2.6707317073170733,6,2.926829268292683,2.8048780487804876
3,5,1,6,4,0,3,4,0,1,4,1,5,6,0,2,5,0,3,0,0,2,5,1,1,2,0,1,4,1,12,2.7560975609756095,2.4146341463414633,25,3.1789473684210527,2.863157894736842
3,4,0,1,2,0,1,7,1,6,2,0,1,2,0,1,5,1,4,3,1,3,0,0,3,2,1,3,2,0,23,2.413793103448276,2.954022988505747,16,2.9545454545454546,2.897727272727273
4,0,0,1,3,0,3,2,0,5,3,0,3,2,0,2,1,1,6,2,1,3,0,1,3,1,0,4,5,0,17,2.89247311827957,3.193548387096774,22,2.3536585365853657,3.2804878048780486
0,4,0,1,4,0,1,2,0,5,3,1,3,1,1,1,8,0,1,4,0,3,4,1,2,5,0,6,3,0,14,2.85,3.06,6,3.05607476635514,2.317757009345794
4,2,0,3,5,0,2,0,0,3,0,0,2,4,1,4,3,0,2,1,0,7,0,1,3,4,1,2,1,0,3,2.425287356321839,2.7701149425287355,10,2.658536585365854,3.0609756097560976
3,6,0,4,5,0,4,0,0,3,2,0,6,5,0,1,0,0,1,2,0,6,5,1,0,0,1,0,0,1,14,3.125,3.0833333333333335,21,2.4166666666666665,3.1666666666666665
0,3,0,6,2,1,4,0,1,2,4,0,0,4,0,0,5,0,1,4,1,5,1,1,2,3,0,1,5,0,30,2.841463414634146,2.5121951219512195,23,2.9906542056074765,2.3738317757009346
7,1,0,3,5,0,1,2,0,3,1,1,3,4,1,3,1,1,1,5,0,3,0,0,1,3,1,6,5,0,18,2.6875,2.6979166666666665,23,2.3292682926829267,2.9634146341463414
7,5,0,3,4,0,1,4,1,3,4,0,1,2,1,3,5,0,4,2,1,1,5,0,2,6,1,5,2,0,13,2.752808988764045,2.4719101123595504,9,2.943820224719101,2.853932584269663
2,5,0,2,4,0,2,3,0,2,1,1,4,3,0,0,1,0,3,0,1,0,3,1,1,4,1,1,6,0,13,3.268292682926829,2.3902439024390243,3,2.635514018691589,2.364485981308411
3,2,0,3,2,0,4,2,1,4,3,1,7,4,1,1,5,0,2,1,1,3,9,0,2,4,0,1,3,0,24,2.3146067415730336,2.651685393258427,19,2.7549019607843137,2.519607843137255
4,1,1,1,2,0,2,3,1,5,1,0,3,4,1,1,3,1,4,1,0,2,4,0,5,1,1,3,2,0,29,2.8863636363636362,2.9545454545454546,12,2.7804878048780486,3.1219512195121952
2,1,0,6,4,0,4,2,0,3,4,0,4,2,0,2,3,0,2,3,0,0,3,1,0,0,1,0,0,1,20,3.3333333333333335,2.6666666666666665,13,2.3333333333333335,3.5625
4,1,0,3,1,0,2,1,1,0,3,1,2,1,1,3,2,0,3,5,0,3,2,1,5,4,0,2,1,0,15,2.294736842105263,3.1473684210526316,2,2.9390243902439024,2.951219512195122
4,2,1,0,3,0,2,5,1,1,3,0,6,2,1,2,3,1,1,4,0,2,3,0,7,4,1,4,2,0,23,3.2195121951219514,2.658536585365854,15,3.2547169811320753,2.830188679245283
3,4,0,3,0,1,5,1,1,1,3,0,4,2,1,2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,19,2.3518518518518516,2.574074074074074,16,3.084507042253521,2.112676056338028
3,6,0,4,3,0,3,2,1,3,1,1,0,2,1,2,3,1,2,1,0,2,1,0,0,4,0,2,3,0,16,2.897727272727273,2.9545454545454546,26,2.4607843137254903,2.049019607843137
6,5,0,1,2,1,2,3,0,1,4,0,2,3,0,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,53,3.317073170731707,2.073170731707317,15,2.8125,2.40625
1,2,0,3,4,0,3,4,0,3,5,0,2,3,1,3,2,0,0,3,1,2,3,1,2,1,0,0,1,1,6,2.1595744680851063,3.095744680851064,3,2.635514018691589,2.364485981308411
2,0,0,2,4,1,0,6,0,3,4,0,0,1,1,1,0,0,1,3,1,2,5,1,3,5,0,0,4,1,9,2.853932584269663,2.943820224719101,6,3.191011235955056,2.449438202247191
4,3,0,2,7,0,2,3,0,1,2,0,2,1,1,5,2,0,3,4,1,1,6,1,2,3,1,3,2,0,22,2.9878048780487805,2.475609756097561,28,2.981132075471698,2.509433962264151
2,1,0,2,3,1,2,4,0,2,3,0,1,2,0,5,2,1,7,2,0,1,5,0,2,1,1,3,0,1,2,2.6666666666666665,2.774193548387097,26,2.7126436781609193,2.425287356321839
2,1,1,2,3,0,7,1,1,2,1,0,2,1,1,2,4,0,0,3,0,4,1,0,2,4,0,2,7,1,29,3.073170731707317,2.6707317073170733,5,3.0,2.4339622641509435
5,2,1,2,5,0,3,4,1,5,4,0,1,4,1,5,4,0,0,4,0,4,1,0,5,3,0,0,2,1,52,2.9146341463414633,2.6219512195121952,28,2.981132075471698,2.509433962264151
3,4,1,6,4,0,1,4,1,2,5,0,2,1,0,2,3,0,3,4,1,4,3,1,0,1,0,5,2,1,52,2.6262626262626263,3.3333333333333335,14,3.494949494949495,2.8686868686868685
1,2,0,5,4,1,4,2,0,3,2,1,3,1,0,3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,18,2.663157894736842,3.2421052631578946,24,2.7790697674418605,2.697674418604651
2,1,0,4,3,0,3,5,1,2,3,1,1,2,0,2,6,0,0,3,0,1,3,1,2,4,0,5,4,1,22,2.9878048780487805,2.475609756097561,17,2.5172413793103448,2.7126436781609193
1,0,0,1,2,1,2,4,0,1,4,0,3,2,1,2,1,1,3,4,0,1,3,1,2,3,0,4,3,0,6,2.5795454545454546,2.8068181818181817,8,2.6931818181818183,2.4318181818181817
2,5,0,0,4,0,4,5,0,3,1,1,2,1,0,1,2,0,0,1,1,3,2,1,3,2,1,2,4,0,9,2.3275862068965516,2.5344827586206895,1,2.3333333333333335,2.6875
5,4,0,4,7,1,4,0,0,2,4,0,2,5,0,2,1,0,2,5,0,4,1,1,4,3,0,0,0,1,23,2.7195121951219514,2.3902439024390243,2,2.7439024390243905,3.2560975609756095
4,5,0,1,2,0,1,2,1,5,0,1,0,5,1,3,2,0,3,2,0,5,2,1,3,2,0,4,2,0,4,2.967741935483871,3.2795698924731185,13,2.4719101123595504,2.752808988764045
4,3,0,4,1,1,2,3,0,2,1,0,1,0,0,2,3,0,1,2,0,1,4,0,4,2,1,2,3,0,18,2.5795454545454546,2.875,4,2.6219512195121952,2.8536585365853657
6,1,0,2,3,1,2,3,0,3,1,0,2,0,1,3,2,0,3,2,1,2,3,0,0,3,1,2,3,0,23,2.727272727272727,2.909090909090909,19,2.977272727272727,2.477272727272727
4,3,0,1,5,0,3,2,0,3,2,1,1,3,1,0,2,0,2,3,1,2,3,0,3,2,1,3,0,0,19,2.065934065934066,2.5274725274725274,23,2.954022988505747,2.413793103448276
2,0,1,3,4,1,6,3,0,6,2,1,7,0,0,2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,6,2.449438202247191,3.191011235955056,10,2.817073170731707,3.2195121951219514
2,4,0,2,3,1,2,5,0,2,3,1,3,5,1,0,2,0,3,2,0,0,7,0,4,1,1,2,5,1,4,2.9375,2.7708333333333335,3,2.6,2.3333333333333335
4,2,1,2,4,1,2,3,0,2,0,1,3,2,0,3,6,0,1,4,1,3,2,0,1,5,0,1,2,0,18,2.5795454545454546,2.875,25,3.182926829268293,3.1707317073170733
4,3,0,6,0,1,5,2,1,4,1,0,5,2,0,3,0,1,5,2,1,4,5,0,3,4,0,2,3,1,28,2.509433962264151,2.981132075471698,25,3.1789473684210527,2.863157894736842
1,5,0,1,4,0,1,3,1,1,4,0,1,3,0,4,1,1,1,4,0,2,4,1,2,3,0,1,3,1,22,3.292682926829268,2.475609756097561,25,2.875,2.8181818181818183
5,3,0,3,4,1,4,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,27,2.7291666666666665,2.6041666666666665,12,2.6666666666666665,3.3333333333333335
2,0,0,2,5,0,7,1,1,0,1,1,4,2,0,1,3,1,0,1,0,3,4,1,4,1,0,3,1,0,21,2.768292682926829,2.6707317073170733,30,2.7717391304347827,2.4782608695652173
5,1,1,3,2,0,2,1,1,2,1,0,3,2,0,3,1,1,5,1,0,5,3,0,3,2,1,2,3,0,16,2.561797752808989,2.865168539325843,5,3.0,2.4339622641509435
3,2,1,4,3,1,3,2,0,2,3,1,0,5,0,2,1,1,3,2,0,0,5,0,1,2,0,2,5,0,15,2.294736842105263,3.1473684210526316,12,2.6219512195121952,2.8780487804878048
3,2,1,2,1,1,0,7,0,0,4,0,4,1,0,5,4,0,4,0,1,2,3,0,3,2,0,3,1,1,16,2.627906976744186,2.872093023255814,13,2.5609756097560976,2.8902439024390243
6,7,0,3,4,0,3,0,1,3,2,0,1,2,1,3,1,0,1,0,1,2,3,1,1,0,0,3,5,0,15,2.40625,2.8125,5,2.632183908045977,2.5402298850574714
2,1,1,1,4,0,1,2,0,0,6,1,3,2,0,1,3,1,3,0,1,4,3,0,5,2,0,0,3,1,20,2.8902439024390243,3.048780487804878,30,2.5121951219512195,2.841463414634146
4,5,0,1,2,0,1,2,1,5,0,1,0,5,1,3,2,0,3,2,0,5,2,1,3,2,0,4,2,0,4,2.8536585365853657,2.6219512195121952,13,2.5121951219512195,2.7195121951219514
2,4,0,3,5,1,3,1,0,2,3,1,5,4,0,3,0,0,1,4,1,4,1,1,2,1,0,4,1,0,9,3.0121951219512195,2.8780487804878048,3,2.8275862068965516,2.735632183908046
1,2,0,2,0,0,4,6,0,0,4,1,1,3,1,5,0,1,1,0,1,1,2,0,0,1,0,3,2,0,26,2.049019607843137,2.4607843137254903,19,2.5274725274725274,2.065934065934066
3,4,1,2,5,0,0,3,1,1,2,0,2,3,0,1,3,0,9,8,0,4,5,1,6,4,1,2,1,0,52,2.9146341463414633,2.6219512195121952,4,2.5,2.6363636363636362
4,3,0,4,2,1,4,5,0,4,2,0,2,4,0,3,6,0,1,4,0,4,1,1,0,2,0,0,0,1,4,2.853932584269663,2.831460674157303,22,2.475609756097561,3.292682926829268
5,3,0,3,2,1,5,4,0,1,2,0,2,3,0,4,5,1,0,1,1,5,2,0,1,5,1,5,2,0,15,2.40625,2.8125,4,2.6219512195121952,2.8536585365853657
4,3,1,1,5,0,4,3,1,4,5,0,0,4,0,2,5,0,2,5,0,4,3,0,1,2,0,2,3,0,21,2.768292682926829,2.6707317073170733,28,2.7804878048780486,2.8292682926829267
6,4,1,1,2,0,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,3.268292682926829,2.817073170731707,54,3.2254901960784315,2.696078431372549
2,5,1,1,2,0,3,4,0,4,2,0,7,2,1,3,2,1,3,4,1,4,2,0,1,0,0,2,1,0,12,3.3333333333333335,2.6666666666666665,2,2.888888888888889,3.037037037037037
2,3,1,3,2,1,2,4,1,2,3,1,4,3,0,1,4,0,1,2,1,1,2,0,3,2,0,2,3,0,17,2.4516129032258065,2.532258064516129,16,3.084507042253521,2.112676056338028
3,2,0,2,3,0,4,3,0,1,2,1,2,5,0,2,5,0,4,3,1,3,1,0,2,3,1,3,2,1,13,2.792682926829268,2.3780487804878048,1,2.1219512195121952,2.548780487804878
3,2,0,2,1,1,3,1,0,2,0,0,3,1,0,2,3,1,1,2,1,3,2,0,3,4,1,4,7,0,7,3.341463414634146,1.9634146341463414,8,2.617021276595745,2.3191489361702127
3,4,0,5,6,0,3,2,1,7,0,1,6,3,0,3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,3,2.364485981308411,2.635514018691589,15,2.8658536585365852,2.926829268292683
3,5,0,4,2,0,2,0,1,1,4,0,3,2,1,4,0,1,3,6,0,4,1,1,3,5,0,2,1,0,8,2.3191489361702127,2.617021276595745,3,2.9405940594059405,2.3069306930693068
2,1,0,3,4,0,0,1,0,3,4,1,3,4,0,5,4,1,5,2,0,2,4,1,3,4,0,3,0,0,23,2.3738317757009346,2.9906542056074765,24,2.9431818181818183,2.9204545454545454
4,3,0,2,1,0,3,7,1,1,4,0,2,3,0,5,2,1,0,4,1,1,2,1,2,4,0,5,2,0,14,2.768292682926829,2.8536585365853657,9,2.5643564356435644,2.613861386138614
2,5,1,2,3,1,4,3,0,3,5,0,5,2,0,1,4,1,3,4,0,3,1,0,4,1,0,5,2,0,5,2.4831460674157304,2.831460674157303,3,2.7701149425287355,2.425287356321839
4,3,0,1,2,0,2,1,0,3,5,0,1,4,0,1,2,0,5,1,0,4,1,0,2,4,0,3,2,0,29,3.1463414634146343,2.6219512195121952,12,2.8780487804878048,2.9146341463414633
6,5,0,7,0,1,1,2,0,4,5,0,5,3,1,4,2,0,4,6,1,3,5,0,3,1,1,0,5,0,18,2.663157894736842,3.2421052631578946,52,3.3333333333333335,2.6262626262626263
2,1,1,2,5,0,2,1,1,2,1,0,2,4,1,2,4,0,3,2,0,2,7,1,2,1,0,4,1,0,19,2.707317073170732,2.7560975609756095,6,3.3085106382978724,2.6702127659574466
3,2,0,4,0,1,2,1,1,5,1,1,2,3,0,5,4,0,2,1,1,4,1,0,2,5,0,1,0,0,18,2.6153846153846154,2.8846153846153846,30,3.1494252873563218,2.5172413793103448
2,3,0,2,5,0,3,2,0,1,2,0,2,1,0,4,3,0,3,0,1,2,5,0,0,0,1,0,0,1,12,3.3333333333333335,2.6666666666666665,16,3.084507042253521,2.112676056338028
2,1,1,2,1,0,3,1,1,2,1,0,1,0,1,2,4,0,3,2,0,4,3,0,1,4,0,0,3,1,30,2.5795454545454546,2.647727272727273,10,2.4146341463414633,3.0
2,1,1,4,1,1,1,5,0,3,2,0,6,3,0,2,3,1,4,0,0,0,3,0,4,3,1,4,2,0,15,2.2872340425531914,2.9893617021276597,29,2.6707317073170733,3.073170731707317
0,3,0,4,1,0,1,2,1,3,2,0,1,7,0,1,2,0,4,3,1,3,2,1,0,4,1,3,4,0,9,2.5795454545454546,2.840909090909091,12,2.292682926829268,2.7560975609756095
4,2,0,0,4,1,2,3,0,1,2,1,4,3,1,2,4,0,3,2,0,0,1,0,3,1,0,3,2,0,22,2.9878048780487805,2.475609756097561,53,2.548780487804878,2.9878048780487805
3,4,0,1,2,0,1,7,1,6,2,0,1,2,0,1,5,1,4,3,1,3,0,0,3,2,1,3,2,0,23,2.9634146341463414,2.2195121951219514,16,2.872093023255814,2.627906976744186
5,4,1,2,3,0,2,3,1,3,0,0,0,3,0,1,0,1,4,2,1,2,4,0,4,3,1,2,5,0,13,2.477272727272727,2.875,15,2.9893617021276597,2.2872340425531914
5,2,0,2,5,0,2,5,0,1,2,0,2,1,1,0,10,0,4,1,0,2,3,1,0,3,0,2,6,0,8,2.3191489361702127,2.617021276595745,29,2.8780487804878048,3.048780487804878
1,2,0,1,4,1,1,5,0,2,1,1,1,3,0,1,5,0,1,5,0,2,3,1,2,3,0,2,1,1,13,2.477272727272727,2.875,30,2.647727272727273,2.5795454545454546
5,1,0,4,5,1,6,5,0,3,2,1,1,2,0,3,5,1,7,2,0,4,0,0,1,0,1,1,4,0,3,2.6595744680851063,3.0851063829787235,23,2.2195121951219514,2.9634146341463414
4,0,0,1,2,0,1,3,0,3,2,1,2,3,1,2,3,0,4,0,1,6,3,0,4,5,1,1,2,0,19,2.477272727272727,2.977272727272727,30,2.7717391304347827,2.4782608695652173
4,3,0,3,5,0,1,3,1,5,2,0,1,4,1,2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,5,2.5238095238095237,3.3968253968253967,3,2.6,2.3333333333333335
1,5,0,2,7,0,4,2,0,6,5,0,4,5,0,3,4,0,3,1,0,3,2,0,3,4,1,1,2,0,30,2.536842105263158,2.5473684210526315,52,2.768292682926829,2.8902439024390243
1,5,0,2,1,1,3,2,0,2,6,0,1,3,0,4,1,0,1,5,0,5,2,1,1,3,0,3,4,1,25,3.1707317073170733,3.182926829268293,5,2.632183908045977,2.5402298850574714
1,2,1,1,6,0,3,2,0,2,6,0,1,3,0,3,6,0,0,4,0,5,7,1,4,1,0,1,7,0,53,3.317073170731707,2.073170731707317,16,2.8380952380952382,2.3714285714285714
3,2,0,4,0,1,2,1,1,5,1,1,2,3,0,5,4,0,2,1,1,4,1,0,2,5,0,1,0,0,18,2.510869565217391,2.8152173913043477,30,2.158536585365854,2.7560975609756095
6,3,1,5,3,1,3,2,0,1,3,0,4,5,0,3,2,1,3,4,1,3,5,1,1,2,0,1,5,0,30,2.5172413793103448,3.1494252873563218,12,2.6219512195121952,2.8780487804878048
4,5,1,2,4,0,4,2,0,4,5,1,1,3,1,4,2,1,1,3,0,3,2,0,2,3,1,3,4,0,30,2.8505747126436782,3.0114942528735633,29,2.9545454545454546,2.8863636363636362
2,3,0,5,1,1,6,3,0,1,3,0,2,1,0,6,2,0,1,6,0,1,3,1,1,3,1,1,5,0,3,2.364485981308411,2.635514018691589,21,3.033707865168539,2.7191011235955056
5,2,1,5,3,0,3,2,0,3,2,0,2,4,0,1,4,0,5,8,0,3,5,1,1,2,0,0,0,1,16,2.722772277227723,3.217821782178218,1,2.402439024390244,2.5365853658536586
1,2,0,3,2,0,3,5,0,5,4,0,3,5,0,3,2,0,3,2,0,0,0,1,0,0,1,0,0,1,20,2.8902439024390243,3.048780487804878,4,3.096774193548387,2.806451612903226
4,1,0,4,1,0,4,2,1,5,3,1,3,2,1,4,1,0,3,2,0,6,1,0,5,1,0,4,2,1,18,2.951219512195122,2.6341463414634148,21,3.033707865168539,2.7191011235955056
4,2,1,2,4,1,2,3,0,2,0,1,3,2,0,3,6,0,1,4,1,3,2,0,1,5,0,1,2,0,18,2.663157894736842,3.2421052631578946,25,2.8658536585365852,2.7439024390243905
2,4,0,3,4,0,3,2,1,3,5,0,3,2,1,1,0,0,1,3,0,2,1,1,3,4,0,3,0,0,12,2.7560975609756095,2.4146341463414633,21,2.6341463414634148,2.926829268292683
3,0,1,5,6,0,0,5,1,5,2,0,1,0,0,2,4,1,1,3,1,3,2,0,1,5,0,3,2,1,9,2.5795454545454546,2.840909090909091,10,2.573170731707317,3.1951219512195124
3,0,0,2,3,0,1,3,0,1,5,0,3,2,0,4,6,0,3,1,0,0,0,1,0,0,1,0,0,1,9,3.048780487804878,2.341463414634146,30,2.5121951219512195,2.841463414634146
4,3,0,5,1,1,6,3,1,6,4,0,2,3,0,1,2,0,3,2,0,1,2,0,5,1,1,2,5,0,19,2.477272727272727,2.977272727272727,2,3.0,2.764044943820225
3,5,0,7,2,0,2,5,0,0,2,0,1,0,1,4,1,1,3,1,1,3,2,0,1,3,1,6,0,0,20,2.7560975609756095,2.4634146341463414,19,2.5274725274725274,2.065934065934066
3,2,1,6,4,0,3,2,0,3,2,0,3,2,1,4,6,1,4,2,0,1,2,1,2,4,0,2,1,0,4,2.8780487804878048,2.6707317073170733,5,3.3551401869158877,2.7196261682242993
3,6,0,1,4,1,3,2,0,5,2,1,1,0,1,2,1,0,4,1,1,7,5,0,4,2,0,0,0,1,29,2.8863636363636362,2.9545454545454546,53,2.5365853658536586,3.1219512195121952
0,6,0,1,3,0,3,4,1,2,5,0,2,3,0,1,4,0,1,3,0,0,3,0,4,5,0,0,0,1,53,3.317073170731707,2.073170731707317,25,3.182926829268293,3.1707317073170733
2,3,0,3,2,1,3,0,1,3,7,0,3,4,0,3,0,0,1,3,1,1,6,0,4,3,1,1,2,0,26,2.441860465116279,2.813953488372093,12,2.7804878048780486,3.1219512195121952
6,1,0,2,3,1,2,3,0,3,1,0,2,0,1,3,2,0,3,2,1,2,3,0,0,3,1,2,3,0,23,2.727272727272727,2.909090909090909,19,2.977272727272727,2.477272727272727
3,2,0,2,1,1,4,1,1,2,1,0,3,2,0,3,1,1,5,1,0,5,3,0,3,2,1,2,3,0,16,2.627906976744186,2.872093023255814,5,3.3551401869158877,2.7196261682242993
0,1,1,2,1,0,4,2,1,4,1,1,2,3,0,1,2,0,4,3,1,3,1,0,3,2,1,3,4,1,8,2.3191489361702127,2.617021276595745,6,2.597560975609756,2.573170731707317
0,7,0,2,4,0,2,1,0,3,1,0,7,4,0,3,4,0,1,4,0,1,2,1,0,0,1,0,0,1,13,3.5625,2.3333333333333335,19,2.574074074074074,2.3518518518518516
3,4,0,5,6,0,3,2,1,7,0,1,6,3,0,3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,3,2.235294117647059,2.6372549019607843,15,2.6145833333333335,2.7083333333333335
2,0,0,2,4,1,0,6,0,3,4,0,0,1,1,1,0,0,1,3,1,2,5,1,3,5,0,0,4,1,9,2.613861386138614,2.5643564356435644,6,2.8068181818181817,2.5795454545454546
5,3,0,3,5,1,2,3,0,1,2,0,4,2,0,1,5,0,3,2,1,1,2,1,1,8,1,4,3,0,12,2.7560975609756095,2.292682926829268,4,2.6219512195121952,2.8536585365853657
1,2,0,4,2,0,3,2,1,5,4,0,3,2,1,5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,24,2.3146067415730336,2.651685393258427,20,2.817073170731707,3.1707317073170733
3,4,0,6,2,1,2,3,1,1,3,1,1,2,0,2,0,0,0,4,0,2,3,1,0,8,0,4,1,0,13,2.477272727272727,2.875,6,2.926829268292683,2.8048780487804876
3,2,1,0,2,1,5,2,1,1,7,0,1,0,0,2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,30,2.7169811320754715,2.4339622641509435,21,2.4166666666666665,3.1666666666666665
1,8,0,3,0,0,4,3,1,4,3,0,3,2,1,1,3,1,1,2,0,0,3,0,6,4,1,4,1,0,12,2.8048780487804876,2.524390243902439,10,2.817073170731707,3.1219512195121952
2,1,0,2,3,0,2,3,0,1,2,0,1,2,0,0,1,0,3,6,0,3,4,0,1,2,0,9,2,1,4,2.853932584269663,2.831460674157303,29,2.8295454545454546,2.6931818181818183
5,3,0,3,2,0,2,3,0,0,7,0,3,6,1,5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,15,2.7083333333333335,2.6145833333333335,3,2.6372549019607843,2.235294117647059
2,0,0,3,1,0,4,1,0,1,4,0,4,3,0,4,3,0,4,3,0,4,1,0,0,3,0,5,4,1,17,2.4516129032258065,2.532258064516129,12,2.6666666666666665,3.3333333333333335
6,5,1,4,0,1,2,3,0,5,2,0,2,0,0,0,1,0,6,3,0,2,0,0,5,4,1,4,3,1,14,2.686046511627907,2.9069767441860463,16,3.217821782178218,2.722772277227723
4,0,0,3,1,1,3,5,0,3,2,1,4,3,1,4,5,0,3,4,0,1,2,1,0,1,0,3,0,0,28,2.509433962264151,2.981132075471698,30,2.647727272727273,2.5795454545454546
5,3,0,2,8,0,1,4,0,3,6,1,5,3,0,2,1,1,2,5,0,1,5,0,2,5,0,5,2,0,25,2.863157894736842,3.1789473684210527,52,2.6219512195121952,2.9146341463414633
3,7,0,1,3,0,2,3,0,1,4,1,2,3,0,3,1,1,5,6,1,2,1,1,1,4,0,2,1,0,24,2.5894736842105264,3.168421052631579,16,3.217821782178218,2.722772277227723
5,3,0,2,3,0,2,1,1,1,2,1,3,1,1,4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,22,2.6,2.9789473684210526,18,2.8846153846153846,2.6153846153846154
5,2,0,3,2,1,2,1,1,1,2,0,2,5,1,4,3,0,6,1,0,3,2,0,2,3,1,3,2,0,28,2.509433962264151,2.981132075471698,22,2.475609756097561,2.9878048780487805
3,2,0,5,0,0,2,4,0,3,5,0,2,3,0,1,4,1,2,3,1,1,6,1,1,5,1,2,4,0,21,2.7191011235955056,3.033707865168539,18,2.6341463414634148,2.951219512195122
1,0,0,5,1,1,2,3,0,1,2,0,0,1,0,5,2,1,3,1,0,0,0,1,0,0,1,0,0,1,2,2.6666666666666665,2.774193548387097,53,2.548780487804878,2.9878048780487805
2,1,1,1,5,0,5,3,0,0,2,0,1,6,1,4,5,1,3,1,1,1,2,1,1,0,0,4,1,0,1,2.975609756097561,2.231707317073171,7,2.451219512195122,2.8902439024390243
5,2,0,4,7,1,1,4,0,3,2,0,2,5,0,4,3,0,2,5,1,2,5,0,1,4,0,3,4,1,29,3.1463414634146343,2.6219512195121952,16,3.146067415730337,2.707865168539326
