game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,game6home,game6away,game6isHome,game7home,game7away,game7isHome,game8home,game8away,game8isHome,game9home,game9away,game9isHome,game10home,game10away,game10isHome,home_perc,away_perc
4,3,1,3,1,1,3,1,1,1,6,1,5,2,1,7,3,0,4,0,0,1,2,0,5,3,0,0,2,0,1.0,0.9166666666666666
5,3,1,3,5,1,5,2,1,4,1,1,4,1,1,0,4,0,0,4,0,1,0,0,3,5,0,6,2,0,0.7,0.9642857142857143
5,4,1,0,5,1,6,5,1,6,3,1,2,8,1,1,3,0,4,2,0,6,3,0,4,3,0,1,2,0,0.967741935483871,0.813953488372093
2,1,1,4,2,1,2,1,1,5,0,1,3,5,1,9,2,0,4,6,0,5,1,0,6,4,0,6,4,0,0.9056603773584906,0.8518518518518519
1,7,1,5,1,1,2,4,1,4,5,1,5,4,1,1,5,0,3,4,0,3,2,0,1,4,0,4,2,0,0.8333333333333334,0.8518518518518519
0,1,1,2,3,1,3,4,1,3,0,1,0,3,1,3,1,0,1,4,0,3,6,0,2,1,0,6,2,0,0.8333333333333334,0.8888888888888888
5,4,1,5,2,1,3,4,1,2,1,1,3,2,1,3,4,0,2,3,0,3,4,0,4,2,0,1,4,0,0.9565217391304348,0.9310344827586207
2,3,1,5,0,1,6,3,1,2,3,1,2,4,1,5,1,0,1,3,0,2,1,0,1,3,0,3,2,0,0.875,0.8787878787878788
1,5,1,1,4,1,4,1,1,0,3,1,2,3,1,3,2,0,6,0,0,3,1,0,2,5,0,3,0,0,0.9032258064516129,0.9393939393939394
7,1,1,3,2,1,1,4,1,1,2,1,5,4,1,1,2,0,1,2,0,5,2,0,5,1,0,4,3,0,0.896551724137931,0.8823529411764706
0,2,1,1,2,1,4,3,1,4,5,1,2,1,1,1,4,0,3,4,0,2,4,0,2,4,0,3,0,0,0.9393939393939394,0.96875
4,7,1,2,3,1,2,6,1,2,5,1,2,3,1,3,1,0,1,2,0,3,1,0,0,3,0,4,2,0,0.875,0.9428571428571428
0,2,1,4,6,1,5,1,1,2,1,1,4,3,1,4,2,0,1,2,0,4,1,0,3,5,0,3,4,0,0.9230769230769231,0.9
0,1,1,0,4,1,3,4,1,5,4,1,2,3,1,5,1,0,0,2,0,0,6,0,1,2,0,2,4,0,0.9333333333333333,0.8888888888888888
1,3,1,4,3,1,2,3,1,2,3,1,1,4,1,2,3,0,3,2,0,5,4,0,0,4,0,1,3,0,0.9696969696969697,0.8823529411764706
3,4,1,4,3,1,2,0,1,1,4,1,4,3,1,3,4,0,1,2,0,3,2,0,2,0,0,2,1,0,0.9459459459459459,0.9
3,2,1,3,2,1,3,2,1,1,2,1,0,3,1,4,3,0,4,3,0,2,1,0,3,2,0,0,3,0,1.0,0.9393939393939394
5,4,1,3,2,1,0,4,1,4,1,1,6,1,1,4,2,0,3,0,0,2,0,0,4,3,0,5,1,0,0.8148148148148148,0.96875
4,3,1,0,4,1,2,3,1,3,4,1,3,4,1,1,4,0,6,4,0,3,1,0,2,0,0,3,5,0,0.918918918918919,0.8461538461538461
5,1,1,2,4,1,2,5,1,5,4,1,1,0,1,0,4,0,2,4,0,1,3,0,1,2,0,1,3,0,0.9736842105263158,1.0
3,2,1,3,2,1,4,1,1,5,1,1,7,1,1,5,2,0,1,3,0,1,3,0,4,0,0,3,2,0,0.9032258064516129,0.9411764705882353
7,4,1,6,4,1,3,2,1,2,1,1,3,1,1,4,1,0,2,3,0,1,2,0,3,2,0,1,4,0,0.9714285714285714,0.9714285714285714
2,3,1,3,6,1,2,1,1,4,3,1,0,3,1,4,2,0,6,2,0,1,2,0,2,1,0,2,1,0,0.9166666666666666,0.9090909090909091
3,2,1,0,3,1,2,1,1,3,4,1,1,4,1,5,3,0,3,2,0,2,5,0,0,1,0,2,3,0,0.92,0.8636363636363636
6,1,1,2,3,1,4,5,1,3,1,1,2,1,1,4,5,0,5,1,0,0,3,0,1,3,0,4,1,0,0.8095238095238095,0.972972972972973
2,7,1,2,4,1,2,1,1,5,6,1,4,2,1,3,0,0,3,2,0,6,1,0,1,0,0,3,1,0,0.918918918918919,0.9375
1,2,1,2,4,1,2,3,1,2,3,1,3,0,1,3,2,0,5,1,0,1,4,0,5,2,0,0,4,0,1.0,1.0
