game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
4,1,0,5,2,0,6,3,0,1,0,0,2,3,0,0.9187898018179734,0.9118225012400786,52,23,2.1,2.8,3.7,3.4,3,6
6,3,1,4,0,1,4,3,0,7,5,0,0,1,0,0.9245280522551736,0.9012681171365164,16,53,3.4,3.9,1.9,2.3,5,3
3,2,1,7,4,1,1,4,0,2,3,1,3,6,0,0.8966483850887101,0.9149056804872464,22,6,2.3,3.4,3.1,3.3,4,4
4,1,1,2,3,0,0,3,1,3,6,0,0,1,1,0.914213212540548,0.8968041852337367,28,7,2.7,3.1,2.4,3.7,3,3
2,4,0,4,2,1,3,4,0,5,2,1,3,5,0,0.9159285578373298,0.9090690288874541,15,13,4.0,3.0,2.9,3.1,7,5
3,2,0,2,3,0,2,1,1,1,5,0,1,4,0,0.8907245641713366,0.8928224342195872,9,8,3.5,3.9,3.2,2.9,4,5
4,1,1,1,5,0,2,3,0,6,5,1,3,2,0,0.921073903621872,0.9128367279122748,10,19,4.0,3.4,2.8,3.7,7,2
4,3,1,4,1,0,6,3,1,1,4,0,4,2,0,0.9187898018179734,0.9012681171365164,52,53,2.4,2.6,2.1,2.0,4,4
4,2,1,4,2,0,3,4,0,2,4,0,2,4,1,0.9194222514676146,0.8968041852337367,26,7,1.7,2.9,2.3,3.7,2,3
4,0,0,2,5,0,4,0,1,1,0,0,4,1,0,0.9256507606322308,0.8992807343917413,25,30,3.3,2.8,2.1,3.2,6,3
4,6,1,1,2,0,1,3,1,2,1,1,4,2,0,0.8951468245970492,0.9075771873652578,4,1,3.4,4.6,3.2,2.7,4,5
3,1,1,3,2,0,1,0,1,3,5,0,3,2,1,0.8903230619758272,0.929037666202977,20,18,3.5,2.7,2.8,2.4,6,7
5,2,0,2,1,0,4,3,0,1,2,0,3,4,1,0.9212864695637804,0.9017103035634496,13,17,3.4,3.1,2.5,4.6,6,0
1,3,0,1,2,1,2,1,1,3,4,0,3,0,0,0.9004321423463889,0.8971128213174921,12,21,3.3,3.1,3.0,2.7,5,5
1,5,1,2,5,1,2,5,0,1,4,0,3,4,1,0.9220901684856184,0.8919734576336432,29,16,3.1,3.9,2.9,4.1,4,4
1,0,1,3,0,0,4,1,0,1,3,1,3,1,1,0.9267407162596396,0.9233955244739276,30,14,2.3,2.9,2.9,2.3,4,7
0,4,1,3,6,1,8,5,0,1,3,1,4,3,0,0.8985467268973558,0.9149056804872464,23,6,3.3,3.4,3.1,3.2,5,4
