game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
1,0,0,3,2,0,2,1,0,4,3,0,3,2,0,0.9110439286844714,0.9039511902936894,19,52,2.8,2.8,2.7,2.3,6,7
0,5,1,7,4,0,4,3,0,2,1,0,1,4,1,0.9047058204900356,0.9132199923664092,22,16,1.5,2.9,3.2,2.7,3,5
0,4,1,2,3,0,1,0,0,3,1,0,1,6,0,0.9286117011721494,0.897423612976881,24,53,2.6,2.7,1.9,3.7,5,2
3,2,1,2,1,0,2,6,0,1,3,0,4,2,0,0.9062581768588012,0.9220788317741284,10,7,4.1,2.6,3.0,2.9,8,5
4,3,1,5,2,1,3,6,0,0,5,0,2,1,0,0.914213212540548,0.9082023330292004,28,54,3.3,3.4,2.4,3.2,4,2
2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,0.9202976747395436,0.92168073990251,5,3,2.7,3.0,2.9,1.9,4,7
5,0,0,4,2,1,3,2,0,3,2,1,5,1,0,0.9122286255173754,0.926529657534624,24,22,3.3,2.4,2.7,3.3,7,4
2,3,0,3,4,1,6,5,0,0,1,0,3,2,1,0.9158647508871256,0.9045709984246696,5,10,1.9,2.6,3.5,2.8,3,5
3,6,0,4,7,0,4,1,0,1,6,0,4,2,0,0.9143728871730932,0.8937233873133418,2,4,3.3,3.0,2.3,2.6,7,5
2,0,0,3,5,0,4,1,0,1,4,1,1,7,0,0.9047999763088622,0.9012681171365164,14,53,3.9,2.7,3.1,2.3,8,7
1,4,1,2,3,1,1,6,1,1,5,1,2,4,0,0.9214934975596836,0.9159674789526094,21,18,2.8,3.4,3.2,1.7,6,7
3,2,0,6,5,0,1,0,0,1,2,0,6,5,1,0.9120340362364548,0.917259516998602,14,21,3.2,2.8,2.7,2.3,7,6
1,4,0,5,1,1,2,5,0,2,3,0,3,1,0,0.9224378976280956,0.9102869356421412,8,4,2.6,3.0,3.5,2.4,4,8
6,0,0,4,3,0,4,5,1,5,0,0,1,3,1,0.9251101004180328,0.919121121676164,23,27,2.6,2.4,3.2,3.4,4,4
2,4,0,2,3,0,2,3,1,4,3,0,5,1,0,0.9315025820214046,0.917072748655352,29,14,3.3,3.1,3.9,2.8,6,8
3,2,1,4,5,1,1,2,0,1,4,1,5,2,1,0.9156033977051804,0.9071364922106412,30,18,3.1,3.3,3.2,2.1,5,8
2,5,0,5,4,0,4,2,0,1,3,0,1,3,1,0.9267407162596396,0.8919734576336432,30,16,2.4,3.1,4.2,4.0,5,4
4,1,0,3,0,0,1,0,0,4,5,0,1,8,1,0.9211005779778858,0.9136462324605531,30,8,2.8,2.6,2.9,2.4,6,6
3,2,1,4,3,1,2,3,0,4,3,0,2,3,0,0.9107806248996554,0.9196060864357388,21,19,1.6,3.0,2.4,2.0,2,5
2,1,1,3,2,0,3,4,0,1,3,0,2,7,1,0.8903230619758272,0.907011399249088,20,15,3.3,3.6,3.9,3.7,5,5
1,4,0,3,2,1,5,4,1,3,5,0,2,3,0,0.9291246774084536,0.8878970796628997,5,12,3.2,2.5,2.6,3.5,6,3
2,5,0,3,2,1,1,4,1,5,2,0,2,3,0,0.9044368979096656,0.9090747673721428,25,23,2.8,3.3,3.3,1.8,4,8
5,4,0,2,1,1,4,1,0,2,5,0,1,0,0,0.8952858773673511,0.9044604995284238,18,30,3.1,2.0,3.1,1.8,8,7
3,1,1,4,5,1,1,2,0,3,4,1,3,1,1,0.8995878232908652,0.884890244514436,26,25,3.2,2.8,2.4,2.5,6,6
2,1,1,5,1,0,3,4,0,0,3,1,2,3,0,0.9221626793280868,0.9091303336430282,16,23,2.9,4.2,1.9,3.6,3,1
5,4,1,4,0,1,4,2,0,0,3,0,3,4,0,0.9212480319174564,0.8937037405747742,28,21,3.8,2.9,2.6,2.7,6,4
6,2,0,3,7,0,2,0,1,6,2,0,3,1,0,0.9023289784612638,0.9111736488977265,14,10,3.7,3.5,3.8,3.2,7,6
2,1,0,7,0,1,2,4,1,3,4,1,2,1,0,0.9130611167499264,0.899675032253268,3,10,3.8,3.5,3.7,2.6,7,7
3,0,0,4,0,0,3,0,0,1,4,0,1,2,1,0.9177452142620908,0.9277373126158148,26,8,1.9,2.2,2.8,3.4,5,4
2,6,0,1,3,0,2,3,0,6,2,0,4,2,1,0.9057668776412304,0.917072748655352,17,14,2.9,2.3,3.3,2.6,6,6
2,6,0,1,3,0,2,3,0,6,2,0,4,2,1,0.906110055979258,0.9123193649843714,17,14,2.7,2.5,3.5,2.8,5,7
0,4,0,2,6,0,2,5,0,2,1,1,2,5,0,0.8983034907965562,0.9054592163268772,1,28,2.5,2.6,2.6,3.3,6,3
2,4,0,2,6,0,6,2,1,3,1,0,4,5,1,0.9065624923914272,0.9275141933777786,24,27,3.6,2.9,3.5,3.0,7,6
0,1,0,1,4,0,1,5,0,1,4,0,3,2,1,0.9176838166841744,0.9149948585954778,23,52,2.6,2.6,3.1,2.0,6,7
1,3,0,4,1,0,3,4,0,1,2,0,4,1,1,0.8927825991163633,0.9036901109517748,2,22,3.3,3.3,2.4,2.9,5,5
5,3,0,2,5,0,2,5,0,1,2,1,4,3,1,0.9203644862568128,0.9159674789526094,12,18,2.7,2.1,2.8,2.6,6,4
1,4,1,2,1,1,3,0,0,1,3,1,2,3,0,0.9041298251303176,0.9220226323161528,22,26,2.0,2.8,2.3,2.1,4,5
3,4,0,1,3,1,4,1,0,2,3,1,1,2,0,0.8903230619758272,0.9128444565350728,20,3,2.9,2.5,2.6,3.2,6,2
4,1,1,1,4,0,2,4,1,2,3,0,1,3,1,0.8972416211448658,0.8970963619461653,22,25,3.2,4.1,3.3,2.4,3,8
3,2,1,6,2,0,1,3,0,2,1,0,1,4,0,0.8945393405355543,0.911323244771694,20,29,3.3,2.3,3.4,1.7,7,8
1,4,1,4,2,0,3,6,0,4,2,0,5,0,0,0.9126307901254914,0.9054592163268772,19,28,2.5,2.5,2.5,2.5,5,5
3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,0.9308312362833318,0.9118731006754244,3,15,2.6,2.6,2.7,2.9,5,5
2,5,0,3,0,0,2,5,1,1,2,0,1,4,1,0.9203644862568128,0.9016977432767059,12,25,2.2,2.8,3.6,2.9,5,8
1,3,1,4,3,1,7,5,1,4,0,0,1,2,0,0.8973221849368752,0.9078621585004484,21,16,3.1,2.4,3.1,4.1,6,3
4,1,0,7,4,0,1,2,0,3,4,1,3,2,0,0.9092124267427114,0.9009408053338068,7,18,2.6,3.1,4.1,3.8,5,6
3,4,0,5,3,0,1,2,0,0,4,1,0,1,0,0.9124729625057204,0.9269185347698828,23,3,2.2,3.1,2.3,2.6,3,4
2,1,0,3,2,0,2,3,1,0,2,0,3,2,1,0.8926488444141955,0.9063810932889113,1,2,2.0,2.6,2.7,3.7,4,3
2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,0.9089674129005691,0.9081889766813686,30,21,2.6,2.3,2.4,3.0,6,3
5,2,0,4,5,1,3,2,0,0,3,0,3,2,0,0.9142662977237552,0.8825776233708303,27,18,3.7,2.9,2.0,2.5,7,6
1,3,0,4,1,0,3,4,0,1,2,0,4,1,1,0.9143728871730932,0.8783592220623596,2,22,2.5,3.0,3.0,3.0,4,4
4,1,1,1,3,0,4,2,1,2,7,0,1,3,0,0.9245280522551736,0.9174449120565183,16,20,2.6,3.7,3.4,2.1,3,6
2,3,1,5,3,0,2,3,0,2,4,0,4,3,1,0.9062581768588012,0.9126440104067316,10,17,2.9,1.9,2.4,3.3,6,4
5,2,0,3,4,0,4,3,1,2,3,0,4,2,0,0.9319482607372368,0.9142779951988452,16,3,2.1,2.3,2.5,2.8,5,5
3,6,0,1,4,0,3,2,1,4,5,0,3,2,0,0.9148592390726006,0.9197946671616508,18,16,2.4,3.4,3.6,1.6,3,10
2,3,1,2,4,1,5,2,1,3,4,0,4,0,0,0.9194222514676146,0.8992807343917413,26,30,2.2,3.9,3.3,2.6,3,7
3,2,1,1,0,0,3,2,1,4,1,0,0,1,0,0.9115192860494312,0.9085589127436936,3,7,2.6,3.1,3.3,2.7,5,6
2,1,1,1,4,1,4,1,0,0,3,0,3,4,0,0.9156263920325164,0.8825776233708303,17,18,2.9,3.0,2.7,3.9,3,4
2,5,1,3,6,0,3,2,0,3,4,1,0,3,0,0.8985467268973558,0.9082023330292004,23,54,2.1,2.9,3.1,2.6,3,6
3,2,1,4,5,0,0,3,1,2,6,1,2,3,0,0.8973221849368752,0.9002603658502097,21,24,3.8,1.8,3.0,2.2,8,6
3,2,0,2,3,1,0,1,0,1,3,0,2,3,0,0.9194222514676146,0.9118225012400786,26,23,2.2,2.9,2.6,4.2,4,1
3,4,1,3,2,0,0,3,0,0,5,0,4,2,1,0.9044368979096656,0.898380174612937,25,21,3.1,3.4,2.5,3.0,4,5
3,4,1,4,3,1,3,6,0,5,6,0,1,7,1,0.8907245641713366,0.8971128213174921,9,21,2.5,3.8,3.2,3.8,2,2
3,5,0,6,3,0,3,0,1,3,4,0,1,3,0,0.9011355979352288,0.8996184569494883,5,2,3.8,4.0,3.1,4.3,5,3
3,2,0,0,3,0,0,0,1,0,0,1,0,0,1,0.9123271531689879,0.9072980039837518,27,1,2.7,3.5,2.5,2.5,3,6
5,2,1,4,5,1,2,4,1,3,1,1,3,1,0,0.9144483530823786,0.9044604995284238,16,30,2.7,3.1,2.8,2.5,5,6
3,6,1,2,1,1,1,8,0,2,4,0,4,1,1,0.9120340362364548,0.904829252310694,14,5,2.2,2.6,2.4,2.1,3,6
2,5,0,1,2,1,2,4,1,5,2,0,4,1,0,0.9148781842967992,0.9082023330292004,53,54,3.0,2.9,3.1,3.4,5,4
3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,0.9083057879185724,0.914598832114764,18,24,2.7,2.0,2.9,3.2,7,5
2,1,0,6,3,0,3,0,0,2,1,1,1,3,0,0.9061628653803788,0.9266124864370944,1,26,3.0,3.6,2.6,3.0,4,5
4,1,1,2,3,0,5,4,1,2,3,1,2,5,0,0.9308316077010736,0.9159674789526094,16,18,2.9,2.6,1.9,3.1,5,3
2,4,0,2,3,0,4,3,0,2,1,1,1,5,0,0.8965651639610304,0.9044604995284238,52,30,3.7,2.6,3.1,3.8,6,3
0,1,0,3,2,0,8,1,0,2,4,0,7,2,1,0.9120808227094348,0.9017103035634496,8,17,2.8,3.1,2.9,3.9,4,2
0,3,0,3,4,0,2,1,0,4,3,0,3,2,0,0.9076763976246424,0.9136941274684982,53,23,1.9,3.4,2.2,2.6,2,4
2,3,0,0,1,1,2,3,0,1,4,1,1,0,1,0.9162344156268456,0.9244995714315872,7,3,2.1,2.9,2.5,2.3,3,5
2,3,0,4,0,1,6,3,0,4,5,1,1,2,0,0.9057921902235642,0.9202488057603321,19,30,2.2,2.0,1.6,2.7,6,1
2,5,0,4,3,1,3,1,0,2,3,1,3,2,1,0.9155714161083036,0.9072980039837518,13,1,2.4,3.1,3.4,1.9,3,8
0,3,1,1,2,1,2,3,0,0,6,1,5,6,1,0.915733805286245,0.913925911794668,4,6,3.0,3.1,2.9,2.7,5,5
5,1,0,0,2,1,2,5,0,3,5,1,2,3,0,0.9207271026591402,0.9078969104794556,15,28,2.5,3.1,3.2,2.6,3,6
2,3,1,2,1,0,2,1,0,0,4,0,2,3,0,0.9221626793280868,0.9161567016547978,16,26,3.7,3.1,2.7,1.9,5,5
0,8,0,4,1,0,1,4,0,2,1,0,1,5,0,0.9099384734250452,0.9044756014823342,10,6,2.4,2.2,2.6,2.6,5,5
3,4,1,5,3,0,5,2,0,1,4,1,4,3,0,0.933937816372044,0.926529657534624,9,22,2.7,3.5,3.6,3.8,4,3
3,0,1,5,6,0,1,0,0,4,3,1,5,4,0,0.8965487405992913,0.907570305065426,14,15,3.7,2.9,3.0,3.2,5,4
4,2,0,2,3,1,4,3,1,3,4,1,3,4,0,0.9130611167499264,0.926569957772793,3,14,3.2,3.2,2.9,3.0,5,5
2,3,1,5,2,0,1,0,0,3,2,1,5,0,0,0.9209854532393764,0.9123509974693332,5,7,3.7,3.2,2.6,3.1,7,3
4,3,0,6,2,0,1,3,0,2,3,1,3,0,0,0.9158220775179592,0.9044756014823342,24,6,2.8,2.1,2.5,2.1,6,6
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,0.9180500146204866,0.92168073990251,15,3,3.1,2.4,3.1,2.7,7,6
4,1,0,2,3,1,5,2,0,0,0,1,0,0,1,0.8951468245970492,0.9082023330292004,4,54,3.1,4.7,2.4,3.9,4,2
5,3,1,1,0,1,4,3,0,2,4,0,4,1,0,0.9193838033455952,0.9025021519645317,19,25,3.2,2.7,2.6,3.4,6,5
4,0,1,2,5,0,2,3,0,3,0,0,2,5,0,0.9067779225939344,0.9009408053338068,53,18,1.7,2.8,3.1,3.0,3,5
3,2,0,2,3,0,2,1,1,1,5,0,1,4,0,0.9188338152515514,0.8951566529432085,9,8,3.0,2.8,3.3,2.8,5,6
1,5,1,2,5,1,2,5,0,1,4,0,3,4,1,0.9156003332317272,0.8947965090866945,29,16,2.5,2.4,3.4,1.8,7,9
6,2,1,3,2,0,2,5,1,0,1,1,2,3,0,0.9092124267427114,0.9225435622706852,7,5,1.4,2.5,3.5,2.7,3,7
1,3,1,0,1,0,3,4,1,4,1,0,3,1,0,0.9042202143362577,0.8969941832855238,21,30,2.7,2.5,2.1,2.6,6,6
2,3,1,1,0,1,4,3,0,2,4,0,2,1,0,0.9211005779778858,0.9142858029866396,30,17,2.9,1.9,2.8,2.9,7,3
1,0,1,0,3,0,3,0,0,4,1,0,6,1,1,0.9111775270025256,0.9090690288874541,3,13,3.3,3.2,3.1,2.8,6,6
3,2,0,4,1,0,6,5,1,2,4,1,2,4,1,0.9051794450150374,0.919121121676164,30,27,2.6,2.4,3.2,3.4,7,5
3,2,1,2,5,0,4,0,0,2,1,0,4,2,1,0.9176779944945724,0.9034111514984166,9,14,3.3,3.8,3.5,2.1,4,9
3,4,0,3,5,1,3,2,1,2,4,0,7,1,1,0.9057668776412304,0.8977719995964006,17,52,2.6,4.1,3.8,2.4,2,7
6,3,0,1,2,0,8,1,1,4,2,1,1,4,0,0.9121303255927148,0.9233955244739276,5,14,3.3,3.1,3.5,3.2,4,6
4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,0.926479610429748,0.9195519622928934,6,29,3.4,3.2,2.6,2.5,6,6
4,1,0,4,3,1,0,5,1,2,3,0,7,4,0,0.906110055979258,0.9236073005863032,17,26,2.4,2.3,2.4,1.8,5,6
2,3,0,1,3,0,2,1,1,5,2,1,1,2,0,0.9286117011721494,0.9234864769698324,24,3,2.9,2.3,2.4,3.3,6,4
6,2,0,2,1,0,2,5,0,1,3,1,0,5,0,0.8932264657088962,0.929037666202977,2,18,3.1,3.4,2.8,3.1,5,5
1,4,1,5,2,0,0,1,1,2,3,1,7,4,0,0.8951468245970492,0.9266124864370944,4,26,3.4,2.1,2.7,3.1,9,5
3,6,0,1,4,0,2,0,0,4,2,0,2,1,1,0.9388031334635164,0.9229120654166454,28,6,3.5,2.7,3.4,2.8,7,5
0,3,0,1,0,1,2,4,0,4,3,1,2,5,0,0.9155714161083036,0.9097771201945836,13,15,2.7,2.3,2.0,3.7,6,3
1,3,0,2,3,1,0,1,0,5,3,1,2,3,0,0.9241694674156672,0.9030326550024717,18,20,3.4,2.4,2.8,3.5,6,4
0,3,0,3,4,0,2,1,0,4,3,0,3,2,0,0.9076763976246424,0.9136941274684982,53,23,2.7,2.8,2.8,2.2,5,4
3,1,1,3,2,0,1,0,1,3,5,0,3,2,1,0.9037397079787902,0.9159674789526094,20,18,2.5,3.4,3.4,1.8,2,8
0,5,0,1,3,0,4,6,0,4,1,0,5,2,1,0.9116115336949744,0.9111391842526038,26,15,2.5,3.0,2.9,2.4,4,5
3,4,0,3,2,0,4,3,0,2,1,1,5,2,0,0.920795657464005,0.9111391842526038,25,15,3.7,2.8,3.0,2.0,5,7
0,2,0,2,3,1,2,3,0,3,2,1,3,0,0,0.9099988679880188,0.9118225012400786,19,23,4.0,2.7,3.0,3.0,7,6
4,1,0,3,2,0,6,1,0,5,1,0,4,2,1,0.914053086416478,0.8971128213174921,18,21,2.8,2.8,2.7,3.1,5,3
4,6,1,1,2,0,1,3,1,2,1,1,4,2,0,0.9127272245711128,0.9072980039837518,4,1,4.0,4.1,3.0,2.5,5,6
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,0.9078143068119828,0.9090747673721428,22,23,2.1,4.0,2.2,2.7,3,4
2,3,0,3,4,1,4,3,1,0,1,0,5,2,1,0.914600065008496,0.8890140517879039,52,14,2.8,2.7,3.0,3.3,5,4
1,4,0,2,3,0,1,2,1,1,3,1,4,3,1,0.9319219387263404,0.9081889766813686,26,21,2.7,2.6,1.7,2.8,5,2
4,3,0,4,6,0,2,0,1,2,4,0,5,4,1,0.9156263920325164,0.9090747673721428,17,23,2.6,3.2,1.9,3.3,4,3
3,1,0,1,3,0,2,5,0,4,2,1,4,1,1,0.9158647508871256,0.9111420772906028,5,1,3.7,1.9,2.7,3.6,8,5
1,4,0,3,2,1,5,4,1,3,5,0,2,3,0,0.9121303255927148,0.8933434278687848,5,12,3.6,3.8,3.6,3.4,5,5
0,1,0,0,2,0,4,2,1,1,2,0,4,3,1,0.9244224361260286,0.8995217519137845,24,25,3.3,2.9,2.5,2.6,8,5
5,4,0,2,3,0,5,0,1,3,2,0,5,4,1,0.9319482607372368,0.9151965209835731,16,2,4.4,2.2,2.9,3.2,9,6
4,3,0,8,4,1,4,1,0,8,5,1,1,2,0,0.9121303255927148,0.9190521642700892,5,52,3.9,1.9,3.3,3.1,9,7
5,2,1,2,3,1,2,6,0,2,5,0,2,1,0,0.9276322027444482,0.897423612976881,8,53,2.9,2.9,2.3,3.5,6,2
4,2,0,3,2,0,4,1,1,3,4,1,2,5,0,0.9024091518959014,0.9088494626453804,9,7,2.6,1.8,3.0,3.7,5,3
5,3,1,2,3,0,4,5,1,1,2,1,3,0,0,0.8932264657088962,0.907011399249088,2,15,3.1,2.1,3.8,3.4,6,6
4,3,1,3,1,0,3,2,0,2,1,1,1,5,0,0.9111775270025256,0.9174449120565183,3,20,2.1,3.6,3.5,3.0,2,5
4,3,0,1,2,1,4,0,0,1,4,0,3,4,1,0.9182415654588608,0.915021519426598,2,23,2.9,3.1,1.4,3.0,4,2
5,4,0,2,1,0,5,4,1,2,3,0,4,2,1,0.901833103686568,0.9082051418803344,17,20,2.3,2.5,2.3,2.8,5,4
7,0,0,2,1,0,2,3,0,6,4,0,4,2,0,0.936409593169266,0.9005745267354724,6,10,4.1,2.0,3.6,3.0,9,5
1,3,1,3,2,0,2,1,0,2,3,1,4,3,0,0.9254373360423064,0.9186271784603168,8,7,2.2,2.2,1.7,4.3,6,0
4,1,1,3,2,1,2,1,0,3,1,0,3,4,0,0.9167958389011572,0.9220226323161528,21,26,1.9,3.0,2.4,1.9,3,6
2,1,0,3,4,0,1,3,0,5,3,1,3,0,0,0.8965651639610304,0.8958087703105,52,24,2.6,2.1,2.6,2.3,5,7
5,3,1,3,6,1,0,3,0,4,1,0,3,1,0,0.8932264657088962,0.8952684259619136,2,5,3.4,2.7,4.3,3.2,5,6
2,3,1,3,2,1,1,2,0,5,1,1,4,1,1,0.910303926790141,0.9056603091302774,8,9,2.9,2.8,1.5,2.1,6,5
1,5,0,2,1,1,3,9,0,2,4,0,1,3,0,0.9158220775179592,0.9160561037206812,24,19,1.7,2.1,2.2,2.8,5,4
2,4,0,3,2,0,4,3,0,1,4,0,0,3,1,0.9156033977051804,0.9111736488977265,30,10,3.0,3.3,2.8,2.5,7,6
3,2,1,4,5,1,1,2,0,1,4,1,5,2,1,0.9211005779778858,0.9046893457681244,30,18,2.8,3.4,2.4,1.7,4,7
4,2,1,4,3,1,0,5,0,1,2,0,2,5,0,0.9159285578373298,0.8933434278687848,15,12,2.7,2.7,3.1,2.2,6,6
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,0.9189028809603615,0.9071364922106412,22,18,3.1,3.8,3.9,2.6,4,7
1,3,0,1,4,1,2,3,0,3,2,0,3,0,1,0.9220901684856184,0.8928224342195872,29,8,2.7,2.0,2.9,2.6,5,5
3,4,1,3,2,0,0,3,0,0,5,0,4,2,1,0.9070529947483018,0.9081889766813686,25,21,2.2,3.1,2.6,3.4,4,3
2,1,1,3,4,0,2,3,0,4,0,0,4,3,1,0.9157629041660358,0.9066525762535136,12,9,3.4,4.4,2.9,3.7,4,4
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,0.9047058204900356,0.9191596256079716,22,18,1.9,2.7,2.2,2.6,3,4
1,2,0,2,6,0,0,3,0,1,3,1,2,4,0,0.9047058204900356,0.9138444732025196,22,17,2.2,2.9,3.2,2.2,4,9
4,2,0,4,6,1,3,5,0,3,1,1,0,5,0,0.9241694674156672,0.8977719995964006,18,52,3.2,2.6,3.7,2.1,6,9
1,2,0,1,2,0,0,4,0,2,1,0,2,1,1,0.9122286255173754,0.9214309775662944,24,9,3.2,2.8,2.7,3.5,5,3
3,4,0,5,4,1,4,3,1,2,1,0,1,0,1,0.9211005779778858,0.9041885754539596,30,28,2.9,1.8,3.1,3.0,5,5
5,2,0,5,4,1,2,4,1,3,4,0,3,0,0,0.9176838166841744,0.8958087703105,23,24,3.2,3.3,2.9,2.4,6,7
1,2,1,2,3,1,3,2,0,2,0,1,2,3,0,0.9182415654588608,0.9187198551706948,2,1,3.3,3.2,2.5,2.7,6,5
3,1,0,2,4,0,3,1,0,3,0,1,4,5,0,0.8906250954415298,0.9168053512569844,12,17,2.9,3.9,2.4,2.2,3,6
2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,0.9241089175725934,0.9165121107459019,24,26,2.3,2.8,2.6,2.4,4,6
0,3,0,2,1,0,1,6,0,2,3,1,0,3,0,0.8983034907965562,0.8937428131056742,1,21,2.6,1.8,3.1,2.4,5,7
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,0.9335077991703632,0.90551381743215,19,24,3.0,2.8,3.2,2.2,6,7
3,5,0,3,2,0,0,4,0,2,1,1,3,2,0,0.9062806767797283,0.9151965209835731,28,2,2.2,1.9,2.0,3.5,5,2
5,2,1,4,5,1,2,4,1,3,1,1,3,1,0,0.9221626793280868,0.918554992282947,16,30,3.1,2.8,2.6,3.0,5,6
3,6,1,1,2,1,2,3,0,4,3,0,3,5,1,0.9054734714222238,0.9107419983765438,52,22,2.7,3.4,3.7,2.6,3,7
5,0,1,1,0,1,1,2,0,0,1,0,3,2,0,0.9116115336949744,0.9128425556352872,26,19,3.2,2.3,2.0,3.0,7,3
1,0,0,1,4,0,3,4,0,3,2,1,2,4,1,0.9015806116256816,0.9078621585004484,3,16,2.5,2.2,2.8,2.7,5,6
2,6,0,5,3,0,1,4,0,3,4,1,1,3,1,0.9050188707350022,0.926529657534624,8,22,2.9,2.4,3.3,3.8,5,3
3,1,0,2,1,0,6,5,0,0,2,1,1,2,0,0.936409593169266,0.9054592163268772,6,28,2.6,1.8,2.7,3.4,5,3
1,4,0,1,4,1,3,2,0,2,0,0,5,4,0,0.9061891429567264,0.9170668992192468,28,52,2.9,2.1,2.4,2.3,6,4
1,2,0,5,2,1,1,5,0,2,4,0,5,2,1,0.9187898018179734,0.8995217519137845,52,25,2.7,3.2,2.7,2.4,6,6
4,0,0,3,2,1,3,0,0,1,4,0,1,2,1,0.9083551655837222,0.8951566529432085,26,8,2.6,2.5,2.3,2.1,6,4
7,3,0,5,1,0,2,5,0,4,1,0,3,2,1,0.9225077827199252,0.8896660294268619,15,19,2.2,4.0,2.5,1.4,3,7
2,3,0,0,4,0,3,2,1,3,4,0,2,1,1,0.9079858103071781,0.899675032253268,52,10,3.2,3.1,2.5,3.5,5,3
6,3,0,2,4,0,4,2,0,2,3,1,4,1,0,0.9093015097889642,0.9162170049072902,10,29,2.3,4.1,3.3,2.9,2,7
3,4,0,4,2,0,2,3,0,2,3,0,0,3,1,0.8903230619758272,0.9090690288874541,20,13,4.0,3.4,2.8,3.6,6,4
2,3,0,5,4,1,1,5,0,2,1,1,1,2,0,0.9212864695637804,0.9118225012400786,13,23,2.7,2.9,3.7,3.2,5,6
4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,0.907454838446186,0.910943605412212,6,29,4.0,2.9,3.7,2.5,8,8
7,2,1,4,0,1,4,3,0,2,6,0,1,2,0,0.9120808227094348,0.8933434278687848,8,12,2.7,3.1,2.1,2.3,4,5
0,2,0,0,2,0,4,3,0,1,4,1,2,3,1,0.8985467268973558,0.8928224342195872,23,8,3.4,4.0,3.3,3.8,4,5
5,1,0,1,2,0,3,5,0,7,4,0,2,3,0,0.9119802173331952,0.9082245415927482,5,24,3.5,3.0,2.5,2.3,7,6
2,0,0,3,6,0,3,0,0,2,1,1,4,2,0,0.9193838033455952,0.9105075783694794,19,4,2.9,3.3,2.7,2.5,4,7
4,3,0,3,2,0,7,1,1,2,3,0,5,3,0,0.9180500146204866,0.9142858029866396,15,17,3.4,2.3,2.4,2.4,7,5
0,4,0,2,5,0,5,4,1,7,6,0,1,2,1,0.9180500146204866,0.8958087703105,15,24,2.8,2.4,4.1,2.6,4,8
5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,0.921244362936416,0.9042842768733624,24,20,3.0,2.2,2.9,2.2,8,7
3,5,0,2,3,1,3,2,0,2,1,0,0,1,1,0.936409593169266,0.9249928335305864,6,3,3.9,2.5,2.3,1.8,6,7
3,2,1,0,4,0,3,6,1,5,4,0,2,1,1,0.9211005779778858,0.9128425556352872,30,19,2.5,2.4,2.8,2.4,5,6
5,2,0,1,3,0,6,2,0,1,3,1,0,1,0,0.9047999763088622,0.9266124864370944,14,26,3.9,1.7,2.9,3.6,8,3
8,2,0,3,4,0,4,3,0,3,2,1,2,1,0,0.9319482607372368,0.9056603091302774,16,9,3.0,2.0,3.1,3.4,7,4
4,1,1,6,1,0,4,1,0,3,0,1,5,1,0,0.9088864771546132,0.9075771873652578,6,1,3.4,2.7,2.8,3.9,6,3
4,1,1,1,2,1,5,3,0,3,4,1,3,6,0,0.914213212540548,0.9012681171365164,28,53,4.2,3.4,3.1,2.7,7,6
2,3,0,6,4,0,2,4,1,2,1,0,4,2,1,0.9291246774084536,0.8876128166360876,5,4,4.1,2.8,3.3,3.5,7,5
0,1,0,2,1,0,0,2,0,1,3,1,3,0,0,0.926479610429748,0.9202488057603321,6,30,2.9,2.5,3.1,3.0,5,5
2,5,0,1,2,0,3,4,0,4,3,1,5,3,0,0.9088238215266724,0.9031448378688728,7,23,1.7,2.3,3.6,2.5,3,7
4,3,0,0,1,1,4,0,1,3,4,0,5,3,0,0.8846947679385518,0.9078969104794556,20,28,2.4,3.5,3.0,2.8,3,4
1,3,0,4,1,1,3,1,1,3,2,0,2,3,0,0.9256507606322308,0.9012681171365164,25,53,2.8,3.2,3.3,2.6,4,5
3,1,1,5,6,1,2,1,1,1,4,0,2,1,0,0.921244362936416,0.8947965090866945,24,16,3.2,2.7,3.2,2.6,6,7
2,3,0,4,3,0,2,4,1,2,5,0,2,5,0,0.9182415654588608,0.9009654022652572,2,12,3.1,3.1,2.1,2.7,6,3
3,2,1,3,2,0,3,4,1,1,3,0,3,7,0,0.9047999763088622,0.8991046894745227,14,29,4.1,3.5,4.0,2.1,6,8
2,3,0,3,0,0,3,4,0,4,3,1,6,2,0,0.9316663441555956,0.9214309775662944,29,9,3.9,2.5,2.9,3.0,8,5
0,1,0,2,3,0,4,2,0,2,1,0,1,2,0,0.9256507606322308,0.9128367279122748,25,19,2.8,2.3,3.1,2.7,6,7
